id,audio_path,transcript,accuracy,accuracy_5scale,rejected_label,label_num,rejected_label_num
560038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560038.WAV,ZERO FOUR ONE,6,Fair,Good,3,4
560058,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560058.WAV,LUCY HOCK SONG MUTTON,7,Good,Average,4,3
560068,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560068.WAV,BY DAVID'S TOES,7,Good,Average,4,3
560074,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560074.WAV,I NEED NEW SHORTS,9,Excellent,Good,5,4
560075,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560075.WAV,JACK LIKES YOUR RED CUP,8,Good,Worst,4,1
560084,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560084.WAV,LOOK AT DORA'S CLOT,7,Good,Excellent,4,5
560086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560086.WAV,TEDDY CAN SEE THE CAR,8,Good,Average,4,3
560088,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560088.WAV,THE NEW CAR,8,Good,Excellent,4,5
560116,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560116.WAV,JIM WAS TO BE ARE GOLD TEACHER,7,Good,Bad,4,2
560117,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560117.WAV,JACK WAS WANTS TO BE ARE GOLD NERVOUS,7,Good,Excellent,4,5
560134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560134.WAV,ANYBODY CAN BANK BANK BANK,8,Good,Excellent,4,5
560154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560154.WAV,LOOK HERE I CHUCK THIS,8,Good,Average,4,3
560159,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560159.WAV,BY YOUR LEAVE,6,Fair,Worst,3,1
560162,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560162.WAV,WHO CAN COUNT TO THREE,7,Good,Bad,4,2
560172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560172.WAV,BEAR GOT HIS BALL,7,Good,Average,4,3
700008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700008.WAV,KATE HAS NOT THE MANGO,8,Good,Bad,4,2
700010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700010.WAV,THE CUTE ELEPHANT,7,Good,Bad,4,2
700012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700012.WAV,THANK YOU DEAR GOT,8,Good,Average,4,3
700015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700015.WAV,LILLY IS GOING TO SEE PIG,8,Good,Excellent,4,5
700019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700019.WAV,DORA CAN DRAW THE ZEBRA,7,Good,Average,4,3
700034,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700034.WAV,SEVEN THREE NINE FOUR,9,Excellent,Good,5,4
700037,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700037.WAV,THREE EIGHT ONE SEVEN,8,Good,Excellent,4,5
700046,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700046.WAV,NINE SEVEN FIVE FOUR,8,Good,Excellent,4,5
700048,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700048.WAV,TWO TWO NINE ONE,8,Good,Average,4,3
700053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700053.WAV,EIGHT FIVE FIVE SEVEN,8,Good,Excellent,4,5
700063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700063.WAV,SHOES OLYMPIA SHOES,7,Good,Bad,4,2
700065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700065.WAV,CINEMA FRIDAY FANS,5,Fair,Good,3,4
700082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700082.WAV,JOHN LIKES RICE,9,Excellent,Good,5,4
700109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700109.WAV,LISA CAN SEE THE YET,8,Good,Average,4,3
700120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700120.WAV,LISA CAN SEE THE CLASSROOM,8,Good,Excellent,4,5
700123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700123.WAV,MANDY WANTS WALKING TO BEDROOM,9,Excellent,Good,5,4
700130,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700130.WAV,DAD GOES THE CARROT,8,Good,Average,4,3
700151,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700151.WAV,YOU ARE MOST WELCOME,9,Excellent,Average,5,3
700156,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700156.WAV,WELL MOTHER,6,Fair,Good,3,4
700174,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700174.WAV,WHAT'S HER NAME,9,Excellent,Good,5,4
750005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750005.WAV,BORN LIKES GREEN,8,Good,Average,4,3
750015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750015.WAV,TOM IS GOING TO SEE COW,8,Good,Worst,4,1
750020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750020.WAV,SINGER IS COMING FROM AUSTRALIAN,7,Good,Average,4,3
750024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750024.WAV,ANDY LOVES FRANCE,8,Good,Excellent,4,5
750026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750026.WAV,FIVE FIVE ZERO SIX,7,Good,Excellent,4,5
750029,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750029.WAV,FIVE SEVEN SIX SIX,9,Excellent,Good,5,4
750045,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750045.WAV,FIVE NINE ZERO FOUR,7,Good,Excellent,4,5
750068,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750068.WAV,MARY LIKES TENNIS,6,Fair,Bad,3,2
750080,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750080.WAV,DO YOU KNOW THE NOODLES,7,Good,Excellent,4,5
750082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750082.WAV,AND LIKES HAMBURGER,8,Good,Average,4,3
750085,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750085.WAV,JOHN HOT SOME MEAT,8,Good,Average,4,3
750091,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750091.WAV,MARK HAS A BEAUTIFUL SHORTS,9,Excellent,Good,5,4
750101,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750101.WAV,LOOK AT JOHN'S COAT,8,Good,Excellent,4,5
750106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750106.WAV,LAYLA CAN SEE THE BUS,8,Good,Average,4,3
750108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750108.WAV,THE PLANE IS NEAR,8,Good,Average,4,3
750123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750123.WAV,BILLY WAS WALKING TO FARM,8,Good,Average,4,3
750128,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750128.WAV,LAYLA HOT THE PEAR,6,Fair,Good,3,4
750134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750134.WAV,TINA LIKES EYE,7,Good,Excellent,4,5
750140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750140.WAV,MARY IS NOT SINGER,8,Good,Bad,4,2
750149,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750149.WAV,TIM LIVES IN MOST ROOM NOW,8,Good,Excellent,4,5
1030008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030008.WAV,JACK HAS GOT SOME LEMON,9,Excellent,Good,5,4
1030013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030013.WAV,JOHN CAN DRAW THE HORSE,8,Good,Average,4,3
1030032,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030032.WAV,EIGHT ONE ZERO SIX,8,Good,Average,4,3
1030048,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030048.WAV,ZERO NINE THREE,9,Excellent,Average,5,3
1030053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030053.WAV,TWO FOUR SEVEN,9,Excellent,Good,5,4
1030054,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030054.WAV,ONE FIVE THREE,9,Excellent,Average,5,3
1030060,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030060.WAV,RELATIVES N U S A,8,Good,Excellent,4,5
1030061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030061.WAV,DRESSING HOCKEY P,8,Good,Average,4,3
1030065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030065.WAV,GIRL DINNER FAIRY,9,Excellent,Good,5,4
1030077,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030077.WAV,JIM ATE A LITTLE TOLL FULL,8,Good,Excellent,4,5
1030078,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030078.WAV,DOES TOM LIKE THE CHICKEN,9,Excellent,Good,5,4
1030090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030090.WAV,BY TOM'S SHOULDER,9,Excellent,Good,5,4
1030099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030099.WAV,PETER HAS A BEAUTIFUL HAT,8,Good,Worst,4,1
1030102,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030102.WAV,DORA NEEDS NEW T SHIRT,8,Good,Average,4,3
1030103,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030103.WAV,JOHN LOVES THE NEW GLOVES,8,Good,Bad,4,2
1030121,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030121.WAV,THEN KATE WALKS TO BANK,8,Good,Average,4,3
1030136,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030136.WAV,HE WANTS TO BE A FARMER,8,Good,Average,4,3
1030143,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030143.WAV,BILL LIKES THE P E CLASS,9,Excellent,Good,5,4
1030144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030144.WAV,MANDY WENT TO THE ART CLASS,8,Good,Excellent,4,5
1030155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030155.WAV,SHALL WE GO HOME,9,Excellent,Good,5,4
1040022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040022.WAV,MANDY LIVES IN LAOS,9,Excellent,Average,5,3
1040026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040026.WAV,FIVE SIX FIVE SIX,9,Excellent,Good,5,4
1040038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040038.WAV,TWO FIVE ZERO FIVE,8,Good,Excellent,4,5
1040050,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040050.WAV,FOUR FOUR SEVEN TWO,9,Excellent,Good,5,4
1040062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040062.WAV,CARDS BIRD LISTEN,9,Excellent,Good,5,4
1040067,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040067.WAV,LAYLA IS GOOD AT SURFING,9,Excellent,Average,5,3
1040069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040069.WAV,LILLY GIVES UP HOCKEY,9,Excellent,Good,5,4
1040071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040071.WAV,MARY LIKES RUNNING,8,Good,Average,4,3
1040073,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040073.WAV,MARK GIVES UP HANDBALL,8,Good,Excellent,4,5
1040100,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040100.WAV,JOHN LIKES YOUR BLUE JACKET,9,Excellent,Good,5,4
1040104,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040104.WAV,JOHN GOT THE SOCKS,8,Good,Average,4,3
1040106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040106.WAV,BILLY CAN SEE THE VAN,8,Good,Bad,4,2
1040108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040108.WAV,I CAN PAINT MY SUBWAY,7,Good,Average,4,3
1040115,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040115.WAV,THEN MANDY WHAT TO TOILET,8,Good,Excellent,4,5
1040120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040120.WAV,MARY CAN SEE THE BOOKSTORE,8,Good,Excellent,4,5
1040122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040122.WAV,SO BILLY WENT ON TO HOME,8,Good,Average,4,3
1040134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040134.WAV,SANDY LIKE THE TOMATO,9,Excellent,Average,5,3
1040136,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040136.WAV,HE WANT TO BE A SINGER,9,Excellent,Good,5,4
1040149,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040149.WAV,MIKE LIKE THE BIG GEN GEN CITY NEW YORK,8,Good,Excellent,4,5
1040173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040173.WAV,NO I AM NOT,8,Good,Average,4,3
1310020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310020.WAV,LYNDA LOVES AUSTRALIA,8,Good,Excellent,4,5
1310022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310022.WAV,ANDY LOVES CANADA,8,Good,Average,4,3
1310023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310023.WAV,BETTER LIVED IN CHINA,9,Excellent,Good,5,4
1310061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310061.WAV,DOES MIKE LIKE THE BEEF,9,Excellent,Good,5,4
1310062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310062.WAV,ANDY LIKES MEAT,9,Excellent,Average,5,3
1310076,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310076.WAV,PLEASE CLOSE YOUR NEW T SHIRT,9,Excellent,Good,5,4
1310078,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310078.WAV,MIKE LIKES YOUR BLUE JEANS,9,Excellent,Good,5,4
1310081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310081.WAV,BILLY GOT THE SKIRT,8,Good,Excellent,4,5
1310096,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310096.WAV,JIM CAN SEE THE T V ROOM,9,Excellent,Good,5,4
1310122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310122.WAV,MARY WENT TO THE MATCH CLASS,8,Good,Excellent,4,5
1310123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310123.WAV,DADDY LIKES THE SCIENCE CLASS AT SCHOOL,8,Good,Excellent,4,5
1310129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310129.WAV,HOW DID YOU COME HERE,8,Good,Excellent,4,5
1310144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310144.WAV,HADI FRIEND,8,Good,Excellent,4,5
1310148,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310148.WAV,CAR,9,Excellent,Good,5,4
1310152,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310152.WAV,IT IS A LONG JOURNEY,8,Good,Average,4,3
1310154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310154.WAV,THEN WHY ARE YOU HERE,9,Excellent,Good,5,4
1310155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310155.WAV,HE ASKED,9,Excellent,Good,5,4
1310162,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310162.WAV,STEP UP,3,Poor,Average,2,3
1310165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310165.WAV,I GOAT UP THIS MORNING,8,Good,Bad,4,2
1310168,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310168.WAV,COME OVER HERE,8,Good,Bad,4,2
1350002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350002.WAV,THIS MONTH IS OVER FOR ME,9,Excellent,Good,5,4
1350091,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350091.WAV,WAR AFTER ALL IS FAR FROM AN EXACT SCIENCE,8,Good,Excellent,4,5
1350119,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350119.WAV,THESE MATCHES ARE GOING TO BE GREAT,9,Excellent,Good,5,4
1350124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350124.WAV,I WORK FOR LIVING AND HAVE TO GET UP EARLY,9,Excellent,Good,5,4
1350134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350134.WAV,HE IS A BIG BOY,9,Excellent,Good,5,4
1350163,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350163.WAV,I NEVER WANTED TO BE COOL,9,Excellent,Good,5,4
1350174,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350174.WAV,REALLY WASHING I COULD WATCH A BREAK,9,Excellent,Good,5,4
1350180,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350180.WAV,ITS TOO MANY FISH IN THE SEA TO BE JEALOUS,10,Excellent,Good,5,4
1350194,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350194.WAV,THE GOOD THING IS THAT WE CAN SEE THE GAME,9,Excellent,Good,5,4
1350216,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350216.WAV,AT THE TOP OF THE CHARTS,9,Excellent,Good,5,4
1350219,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350219.WAV,NO ONE WANTS TO TALK TO ME TONIGHT,10,Excellent,Average,5,3
1350243,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350243.WAV,READY TO BE AT THE LAKE,10,Excellent,Good,5,4
1350285,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350285.WAV,ALWAYS WAITING FOR THE NEXT SEASON,10,Excellent,Average,5,3
1350312,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350312.WAV,THE OLD MAN WILL NOT ALLOW THIS,9,Excellent,Good,5,4
1350317,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350317.WAV,BUCKET WANTED NERVOUSLY IN THE WINGS,9,Excellent,Average,5,3
1350318,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350318.WAV,THE NIGHT IS COOL AND ROAD IS LONG,8,Good,Bad,4,2
1350343,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350343.WAV,I PUT MY ELBOWS ON THE TABLE,9,Excellent,Average,5,3
1350350,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350350.WAV,WHY YES TO BE SURE,10,Excellent,Average,5,3
1350356,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350356.WAV,BETTER TO BE VAGUE HE THOUGHT,9,Excellent,Good,5,4
1350375,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350375.WAV,IT'S ONLY FOR HER THAT I ASKED,9,Excellent,Good,5,4
1450037,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450037.WAV,FOUR THREE THREE EIGHT,9,Excellent,Good,5,4
1450043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450043.WAV,FIVE FOUR FIVE ONE,8,Good,Excellent,4,5
1450049,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450049.WAV,DIVER IS NOT GOOD AT FOOTBALL,8,Good,Average,4,3
1450051,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450051.WAV,MIDDLE LIKES RETURNS BOWING,6,Fair,Bad,3,2
1450063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450063.WAV,TINA LIKES PORK,5,Fair,Bad,3,2
1450070,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450070.WAV,LISTEN LIKES THE OLD,7,Good,Average,4,3
1450083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450083.WAV,BILLY LIKES YOUR RED SWEATER,7,Good,Excellent,4,5
1450090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450090.WAV,SO JAM WANTS IT TO THE HOUSE,8,Good,Average,4,3
1450094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450094.WAV,DAVID CAN SEE THE ME PARK,8,Good,Excellent,4,5
1450098,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450098.WAV,JACK WAS WALK TO THE THEM PARK,8,Good,Excellent,4,5
1450109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450109.WAV,TINA WASHED CLEAN,5,Fair,Bad,3,2
1450116,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450116.WAV,BUTTER WANTS TO BE A GOOD ART,7,Good,Average,4,3
1450140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450140.WAV,OFFER IS BEST,7,Good,Excellent,4,5
1450142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450142.WAV,PITS,9,Excellent,Good,5,4
1450146,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450146.WAV,AND I'M A CAT,9,Excellent,Good,5,4
1450159,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450159.WAV,AND TO A LIGHTER HOUSE,8,Good,Excellent,4,5
1450170,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450170.WAV,HOW BEAUTIFUL THEY FIT,8,Good,Excellent,4,5
1450171,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450171.WAV,THIS IS TODAY PIG'S OFFICER,7,Good,Average,4,3
1450172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450172.WAV,YES IT'S VERY PRETTY,8,Good,Excellent,4,5
1450173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450173.WAV,VERY,9,Excellent,Average,5,3
4820005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820005.WAV,OUR WISH IS TO LIVE THROUGH THIS SEASON,9,Excellent,Average,5,3
4820015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820015.WAV,WE HAVE OTHERS WHO CAN DO THE SAME THING,9,Excellent,Good,5,4
4820041,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820041.WAV,BUT AGAIN HE HAS MADE A VERY CLEAR STATEMENT,9,Excellent,Good,5,4
4820045,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820045.WAV,THIS IS A GOOD STEP,9,Excellent,Good,5,4
4820055,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820055.WAV,THOSE COULD HAPPEN TO ANYONE,9,Excellent,Average,5,3
4820114,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820114.WAV,YOUR SECOND SHOT WILL BE A CHOICE OF TWO OPTIONS,8,Good,Average,4,3
4820119,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820119.WAV,TIME TO MAKE A STATEMENT CAPTAINS,8,Good,Average,4,3
4820144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820144.WAV,TONIGHT HE WAS WORSE THAN ANYONE,9,Excellent,Good,5,4
