id,audio_path,transcript,accuracy_5scale,rejected_label,label_num,rejected_label_num,dpo_weight
560017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560017.WAV,LUCY IS GOING TO SEE HORSE,Good,Excellent,4,5,1.5
560026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560026.WAV,ONE FOUR SEVEN ONE,Good,Average,4,3,1.5
560030,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560030.WAV,FIVE EIGHT THREE TWO,Good,Average,4,3,1.5
560033,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560033.WAV,FIVE ONE SIX ONE,Good,Average,4,3,1.5
560038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560038.WAV,ZERO FOUR ONE,Good,Excellent,4,5,1.5
560058,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560058.WAV,LUCY HOCK SONG MUTTON,Average,Good,3,4,1.5
560068,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560068.WAV,BY DAVID'S TOES,Good,Average,4,3,1.5
560074,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560074.WAV,I NEED NEW SHORTS,Average,Good,3,4,1.5
560075,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560075.WAV,JACK LIKES YOUR RED CUP,Good,Excellent,4,5,1.5
560084,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560084.WAV,LOOK AT DORA'S CLOT,Good,Excellent,4,5,1.5
560086,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560086.WAV,TEDDY CAN SEE THE CAR,Good,Average,4,3,1.5
560088,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560088.WAV,THE NEW CAR,Good,Average,4,3,1.5
560116,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560116.WAV,JIM WAS TO BE ARE GOLD TEACHER,Average,Good,3,4,1.5
560117,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560117.WAV,JACK WAS WANTS TO BE ARE GOLD NERVOUS,Average,Bad,3,2,1.5
560134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560134.WAV,ANYBODY CAN BANK BANK BANK,Good,Average,4,3,1.5
560154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560154.WAV,LOOK HERE I CHUCK THIS,Average,Good,3,4,1.5
560159,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560159.WAV,BY YOUR LEAVE,Good,Excellent,4,5,1.5
560162,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560162.WAV,WHO CAN COUNT TO THREE,Good,Excellent,4,5,1.5
560172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0056/000560172.WAV,BEAR GOT HIS BALL,Average,Good,3,4,1.5
700008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700008.WAV,KATE HAS NOT THE MANGO,Good,Excellent,4,5,1.5
700010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700010.WAV,THE CUTE ELEPHANT,Good,Excellent,4,5,1.5
700012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700012.WAV,THANK YOU DEAR GOT,Good,Average,4,3,1.5
700015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700015.WAV,LILLY IS GOING TO SEE PIG,Good,Excellent,4,5,1.5
700019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700019.WAV,DORA CAN DRAW THE ZEBRA,Good,Excellent,4,5,1.5
700034,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700034.WAV,SEVEN THREE NINE FOUR,Good,Excellent,4,5,1.5
700037,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700037.WAV,THREE EIGHT ONE SEVEN,Good,Average,4,3,1.5
700046,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700046.WAV,NINE SEVEN FIVE FOUR,Good,Average,4,3,1.5
700048,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700048.WAV,TWO TWO NINE ONE,Good,Excellent,4,5,1.5
700053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700053.WAV,EIGHT FIVE FIVE SEVEN,Good,Excellent,4,5,1.5
700063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700063.WAV,SHOES OLYMPIA SHOES,Good,Average,4,3,1.5
700065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700065.WAV,CINEMA FRIDAY FANS,Average,Bad,3,2,1.5
700082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700082.WAV,JOHN LIKES RICE,Good,Average,4,3,1.5
700109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700109.WAV,LISA CAN SEE THE YET,Good,Average,4,3,1.5
700120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700120.WAV,LISA CAN SEE THE CLASSROOM,Good,Average,4,3,1.5
700123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700123.WAV,MANDY WANTS WALKING TO BEDROOM,Good,Average,4,3,1.5
700130,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700130.WAV,DAD GOES THE CARROT,Good,Average,4,3,1.5
700151,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700151.WAV,YOU ARE MOST WELCOME,Good,Excellent,4,5,1.5
700156,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700156.WAV,WELL MOTHER,Good,Excellent,4,5,1.5
700174,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0070/000700174.WAV,WHAT'S HER NAME,Excellent,Good,5,4,1.5
750005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750005.WAV,BORN LIKES GREEN,Good,Excellent,4,5,1.5
750015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750015.WAV,TOM IS GOING TO SEE COW,Good,Excellent,4,5,1.5
750020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750020.WAV,SINGER IS COMING FROM AUSTRALIAN,Good,Average,4,3,1.5
750024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750024.WAV,ANDY LOVES FRANCE,Good,Average,4,3,1.5
750026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750026.WAV,FIVE FIVE ZERO SIX,Good,Excellent,4,5,1.5
750029,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750029.WAV,FIVE SEVEN SIX SIX,Good,Average,4,3,1.5
750045,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750045.WAV,FIVE NINE ZERO FOUR,Good,Average,4,3,1.5
750068,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750068.WAV,MARY LIKES TENNIS,Good,Average,4,3,1.5
750080,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750080.WAV,DO YOU KNOW THE NOODLES,Good,Excellent,4,5,1.5
750082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750082.WAV,AND LIKES HAMBURGER,Good,Average,4,3,1.5
750085,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750085.WAV,JOHN HOT SOME MEAT,Good,Excellent,4,5,1.5
750091,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750091.WAV,MARK HAS A BEAUTIFUL SHORTS,Good,Excellent,4,5,1.5
750101,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750101.WAV,LOOK AT JOHN'S COAT,Good,Excellent,4,5,1.5
750106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750106.WAV,LAYLA CAN SEE THE BUS,Good,Average,4,3,1.5
750108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750108.WAV,THE PLANE IS NEAR,Good,Average,4,3,1.5
750123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750123.WAV,BILLY WAS WALKING TO FARM,Good,Average,4,3,1.5
750128,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750128.WAV,LAYLA HOT THE PEAR,Good,Excellent,4,5,1.5
750134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750134.WAV,TINA LIKES EYE,Good,Average,4,3,1.5
750140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750140.WAV,MARY IS NOT SINGER,Good,Average,4,3,1.5
750149,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0075/000750149.WAV,TIM LIVES IN MOST ROOM NOW,Good,Average,4,3,1.5
1030008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030008.WAV,JACK HAS GOT SOME LEMON,Excellent,Good,5,4,1.5
1030013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030013.WAV,JOHN CAN DRAW THE HORSE,Good,Excellent,4,5,1.5
1030032,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030032.WAV,EIGHT ONE ZERO SIX,Good,Excellent,4,5,1.5
1030048,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030048.WAV,ZERO NINE THREE,Excellent,Good,5,4,1.5
1030053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030053.WAV,TWO FOUR SEVEN,Excellent,Good,5,4,1.5
1030054,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030054.WAV,ONE FIVE THREE,Excellent,Good,5,4,1.5
1030060,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030060.WAV,RELATIVES N U S A,Good,Excellent,4,5,1.5
1030061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030061.WAV,DRESSING HOCKEY P,Good,Average,4,3,1.5
1030065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030065.WAV,GIRL DINNER FAIRY,Good,Excellent,4,5,1.5
1030077,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030077.WAV,JIM ATE A LITTLE TOLL FULL,Good,Excellent,4,5,1.5
1030078,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030078.WAV,DOES TOM LIKE THE CHICKEN,Good,Average,4,3,1.5
1030090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030090.WAV,BY TOM'S SHOULDER,Good,Excellent,4,5,1.5
1030099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030099.WAV,PETER HAS A BEAUTIFUL HAT,Good,Average,4,3,1.5
1030102,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030102.WAV,DORA NEEDS NEW T SHIRT,Good,Excellent,4,5,1.5
1030103,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030103.WAV,JOHN LOVES THE NEW GLOVES,Good,Average,4,3,1.5
1030121,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030121.WAV,THEN KATE WALKS TO BANK,Good,Average,4,3,1.5
1030136,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030136.WAV,HE WANTS TO BE A FARMER,Good,Excellent,4,5,1.5
1030143,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030143.WAV,BILL LIKES THE P E CLASS,Good,Excellent,4,5,1.5
1030144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030144.WAV,MANDY WENT TO THE ART CLASS,Good,Average,4,3,1.5
1030155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0103/001030155.WAV,SHALL WE GO HOME,Excellent,Good,5,4,1.5
1040022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040022.WAV,MANDY LIVES IN LAOS,Good,Average,4,3,1.5
1040026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040026.WAV,FIVE SIX FIVE SIX,Good,Excellent,4,5,1.5
1040038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040038.WAV,TWO FIVE ZERO FIVE,Good,Average,4,3,1.5
1040050,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040050.WAV,FOUR FOUR SEVEN TWO,Good,Average,4,3,1.5
1040062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040062.WAV,CARDS BIRD LISTEN,Excellent,Good,5,4,1.5
1040067,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040067.WAV,LAYLA IS GOOD AT SURFING,Good,Excellent,4,5,1.5
1040069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040069.WAV,LILLY GIVES UP HOCKEY,Good,Excellent,4,5,1.5
1040071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040071.WAV,MARY LIKES RUNNING,Good,Average,4,3,1.5
1040073,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040073.WAV,MARK GIVES UP HANDBALL,Good,Average,4,3,1.5
1040100,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040100.WAV,JOHN LIKES YOUR BLUE JACKET,Good,Excellent,4,5,1.5
1040104,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040104.WAV,JOHN GOT THE SOCKS,Good,Average,4,3,1.5
1040106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040106.WAV,BILLY CAN SEE THE VAN,Good,Excellent,4,5,1.5
1040108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040108.WAV,I CAN PAINT MY SUBWAY,Good,Average,4,3,1.5
1040115,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040115.WAV,THEN MANDY WHAT TO TOILET,Good,Excellent,4,5,1.5
1040120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040120.WAV,MARY CAN SEE THE BOOKSTORE,Good,Average,4,3,1.5
1040122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040122.WAV,SO BILLY WENT ON TO HOME,Good,Excellent,4,5,1.5
1040134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040134.WAV,SANDY LIKE THE TOMATO,Good,Excellent,4,5,1.5
1040136,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040136.WAV,HE WANT TO BE A SINGER,Good,Average,4,3,1.5
1040149,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040149.WAV,MIKE LIKE THE BIG GEN GEN CITY NEW YORK,Good,Average,4,3,1.5
1040173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0104/001040173.WAV,NO I AM NOT,Good,Excellent,4,5,1.5
1310020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310020.WAV,LYNDA LOVES AUSTRALIA,Good,Excellent,4,5,1.5
1310022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310022.WAV,ANDY LOVES CANADA,Good,Excellent,4,5,1.5
1310023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310023.WAV,BETTER LIVED IN CHINA,Good,Average,4,3,1.5
1310061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310061.WAV,DOES MIKE LIKE THE BEEF,Good,Average,4,3,1.5
1310062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310062.WAV,ANDY LIKES MEAT,Excellent,Good,5,4,1.5
1310076,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310076.WAV,PLEASE CLOSE YOUR NEW T SHIRT,Good,Excellent,4,5,1.5
1310078,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310078.WAV,MIKE LIKES YOUR BLUE JEANS,Good,Excellent,4,5,1.5
1310081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310081.WAV,BILLY GOT THE SKIRT,Good,Average,4,3,1.5
1310096,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310096.WAV,JIM CAN SEE THE T V ROOM,Good,Excellent,4,5,1.5
1310122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310122.WAV,MARY WENT TO THE MATCH CLASS,Good,Average,4,3,1.5
1310123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310123.WAV,DADDY LIKES THE SCIENCE CLASS AT SCHOOL,Good,Average,4,3,1.5
1310129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310129.WAV,HOW DID YOU COME HERE,Good,Excellent,4,5,1.5
1310144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310144.WAV,HADI FRIEND,Excellent,Good,5,4,1.5
1310148,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310148.WAV,CAR,Excellent,Good,5,4,1.5
1310152,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310152.WAV,IT IS A LONG JOURNEY,Good,Excellent,4,5,1.5
1310154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310154.WAV,THEN WHY ARE YOU HERE,Good,Excellent,4,5,1.5
1310155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310155.WAV,HE ASKED,Excellent,Good,5,4,1.5
1310162,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310162.WAV,STEP UP,Good,Excellent,4,5,1.5
1310165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310165.WAV,I GOAT UP THIS MORNING,Good,Average,4,3,1.5
1310168,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0131/001310168.WAV,COME OVER HERE,Good,Average,4,3,1.5
1350002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350002.WAV,THIS MONTH IS OVER FOR ME,Good,Average,4,3,1.5
1350091,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350091.WAV,WAR AFTER ALL IS FAR FROM AN EXACT SCIENCE,Excellent,Good,5,4,1.5
1350119,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350119.WAV,THESE MATCHES ARE GOING TO BE GREAT,Excellent,Good,5,4,1.5
1350124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350124.WAV,I WORK FOR LIVING AND HAVE TO GET UP EARLY,Excellent,Good,5,4,1.5
1350134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350134.WAV,HE IS A BIG BOY,Excellent,Good,5,4,1.5
1350163,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350163.WAV,I NEVER WANTED TO BE COOL,Excellent,Good,5,4,1.5
1350174,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350174.WAV,REALLY WASHING I COULD WATCH A BREAK,Excellent,Good,5,4,1.5
1350180,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350180.WAV,ITS TOO MANY FISH IN THE SEA TO BE JEALOUS,Excellent,Good,5,4,1.5
1350194,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350194.WAV,THE GOOD THING IS THAT WE CAN SEE THE GAME,Excellent,Good,5,4,1.5
1350216,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350216.WAV,AT THE TOP OF THE CHARTS,Excellent,Good,5,4,1.5
1350219,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350219.WAV,NO ONE WANTS TO TALK TO ME TONIGHT,Excellent,Good,5,4,1.5
1350243,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350243.WAV,READY TO BE AT THE LAKE,Excellent,Good,5,4,1.5
1350285,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350285.WAV,ALWAYS WAITING FOR THE NEXT SEASON,Excellent,Good,5,4,1.5
1350312,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350312.WAV,THE OLD MAN WILL NOT ALLOW THIS,Excellent,Good,5,4,1.5
1350317,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350317.WAV,BUCKET WANTED NERVOUSLY IN THE WINGS,Excellent,Good,5,4,1.5
1350318,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350318.WAV,THE NIGHT IS COOL AND ROAD IS LONG,Excellent,Good,5,4,1.5
1350343,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350343.WAV,I PUT MY ELBOWS ON THE TABLE,Excellent,Good,5,4,1.5
1350350,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350350.WAV,WHY YES TO BE SURE,Excellent,Good,5,4,1.5
1350356,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350356.WAV,BETTER TO BE VAGUE HE THOUGHT,Excellent,Good,5,4,1.5
1350375,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0135/001350375.WAV,IT'S ONLY FOR HER THAT I ASKED,Excellent,Good,5,4,1.5
1450037,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450037.WAV,FOUR THREE THREE EIGHT,Good,Excellent,4,5,1.5
1450043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450043.WAV,FIVE FOUR FIVE ONE,Good,Excellent,4,5,1.5
1450049,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450049.WAV,DIVER IS NOT GOOD AT FOOTBALL,Good,Excellent,4,5,1.5
1450051,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450051.WAV,MIDDLE LIKES RETURNS BOWING,Average,Good,3,4,1.5
1450063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450063.WAV,TINA LIKES PORK,Good,Excellent,4,5,1.5
1450070,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450070.WAV,LISTEN LIKES THE OLD,Good,Excellent,4,5,1.5
1450083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450083.WAV,BILLY LIKES YOUR RED SWEATER,Good,Excellent,4,5,1.5
1450090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450090.WAV,SO JAM WANTS IT TO THE HOUSE,Good,Average,4,3,1.5
1450094,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450094.WAV,DAVID CAN SEE THE ME PARK,Good,Excellent,4,5,1.5
1450098,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450098.WAV,JACK WAS WALK TO THE THEM PARK,Good,Average,4,3,1.5
1450109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450109.WAV,TINA WASHED CLEAN,Good,Excellent,4,5,1.5
1450116,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450116.WAV,BUTTER WANTS TO BE A GOOD ART,Average,Good,3,4,1.5
1450140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450140.WAV,OFFER IS BEST,Average,Bad,3,2,1.5
1450142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450142.WAV,PITS,Good,Average,4,3,1.5
1450146,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450146.WAV,AND I'M A CAT,Excellent,Good,5,4,1.5
1450159,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450159.WAV,AND TO A LIGHTER HOUSE,Good,Average,4,3,1.5
1450170,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450170.WAV,HOW BEAUTIFUL THEY FIT,Good,Excellent,4,5,1.5
1450171,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450171.WAV,THIS IS TODAY PIG'S OFFICER,Good,Average,4,3,1.5
1450172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450172.WAV,YES IT'S VERY PRETTY,Good,Excellent,4,5,1.5
1450173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0145/001450173.WAV,VERY,Excellent,Good,5,4,1.5
4820005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820005.WAV,OUR WISH IS TO LIVE THROUGH THIS SEASON,Excellent,Good,5,4,1.5
4820015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820015.WAV,WE HAVE OTHERS WHO CAN DO THE SAME THING,Excellent,Good,5,4,1.5
