audiofilepath,transcript,phoneme_scores
/path/to/wavs/000360360.wav,THE LONG AND THE SHORT OF IT IS THIS,ð/2.0 ə/2.0 l/2.0 ə/2.0 ŋ/2.0 æ/2.0 n/2.0 d/2.0 ð/1.2 ə/1.2 ʃ/2.0 ɔ/1.8 t/2.0 ə/2.0 v/1.2 ɪ/2.0 t/2.0 ɪ/2.0 z/1.4 ð/2.0 ɪ/2.0 s/2.0
/path/to/wavs/000360378.wav,YOU WANT TO BE LOVE,j/2.0 u/2.0 w/2.0 ə/2.0 n/2.0 t/1.8 t/2.0 u/2.0 b/2.0 i/2.0 l/2.0 ə/2.0 v/1.8
/path/to/wavs/000480010.wav,IT'S NOT FISH,ɪ/2.0 t/2.0 s/2.0 n/2.0 ə/2.0 t/2.0 f/2.0 ɪ/2.0 ʃ/1.6
/path/to/wavs/000480014.wav,JOHN CAN SEE THE SHEEP,dʒ/2.0 ə/2.0 n/2.0 k/2.0 æ/2.0 n/1.8 s/2.0 i/1.8 ð/0.8 ə/2.0 ʃ/2.0 i/0.6 p/2.0
/path/to/wavs/000480015.wav,LYNDA IS GOING TO SEE ELEPHANT,l/2.0 ɪ/0.8 n/2.0 d/1.6 ə/2.0 ɪ/2.0 z/2.0 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 ɛ/2.0 l/2.0 ɪ/2.0 f/2.0 ə/2.0 n/2.0 t/2.0
/path/to/wavs/000480016.wav,MY CAN DRAW THE GOAT,m/2.0 aɪ/1.0 k/2.0 æ/2.0 n/1.8 d/1.0 ɹ/1.0 ɔ/1.6 ð/1.6 ə/2.0 ɡ/2.0 oʊ/1.2 t/2.0
/path/to/wavs/000480019.wav,TINA CAN DRAW THE BALT,t/2.0 iː/2.0 n/2.0 ə/1.2 k/2.0 æ/2.0 n/1.8 d/1.6 ɹ/1.6 ɔ/2.0 ð/2.0 ə/2.0 b/2.0 ɔ/1.8 l/1.4 t/2.0
/path/to/wavs/000480023.wav,BRO IS FROM JUMP,b/2.0 ɹ/2.0 oʊ/1.6 ɪ/2.0 z/2.0 f/2.0 ɹ/2.0 ə/2.0 m/2.0 dʒ/2.0 ə/0.8 m/1.2 p/0.6
/path/to/wavs/000480033.wav,ZERO FIVE EIGHT THREE,z/2.0 ɪ/2.0 ɚ/1.4 oʊ/1.6 f/2.0 aɪ/1.2 v/0.6 eɪ/2.0 t/2.0 θ/0.2 ɹ/0.4 i/1.6
/path/to/wavs/000480045.wav,FIVE NINE SIX FIVE,f/1.4 aɪ/1.8 v/1.8 n/2.0 aɪ/2.0 n/2.0 s/2.0 ɪ/2.0 k/2.0 s/2.0 f/2.0 aɪ/1.6 v/1.2
/path/to/wavs/000480068.wav,ANN LIKES HULK,æ/1.6 n/1.6 l/2.0 aɪ/2.0 k/2.0 s/1.6 h/1.6 ə/1.6 l/0.8 k/1.6
/path/to/wavs/000480081.wav,DOES KATE LIKE THE BREAD,d/2.0 ə/2.0 z/2.0 k/1.2 eɪ/0.2 t/1.6 l/2.0 aɪ/2.0 k/2.0 ð/2.0 ə/2.0 b/2.0 ɹ/2.0 ɛ/1.2 d/2.0
/path/to/wavs/000480089.wav,LILLY HAS A BIG LEG,l/2.0 ɪ/1.8 l/2.0 i/1.8 h/2.0 æ/2.0 z/2.0 ə/2.0 b/2.0 ɪ/1.8 ɡ/2.0 l/2.0 ɛ/2.0 ɡ/2.0
/path/to/wavs/000480090.wav,BY THE HAND,b/2.0 aɪ/1.4 ð/0.0 ə/0.4 h/2.0 æ/2.0 n/2.0 d/2.0
/path/to/wavs/000480108.wav,LOOK AT THIS BIG JEEP,l/2.0 ʊ/2.0 k/2.0 æ/1.4 t/2.0 ð/1.6 ɪ/1.4 s/1.4 b/2.0 ɪ/1.8 ɡ/2.0 dʒ/2.0 i/0.0 p/0.4
/path/to/wavs/000480119.wav,SO HE WHEN TO T V ROOM,s/2.0 oʊ/1.8 h/2.0 i/2.0 w/2.0 ɛ/2.0 n/2.0 t/1.6 u/2.0 t/2.0 i/2.0 v/2.0 i/2.0 ɹ/1.4 ʊ/1.4 m/1.8
/path/to/wavs/000480125.wav,SO BILLY WENT INTO THE PET SHOP,s/1.2 oʊ/1.4 b/1.6 ɪ/1.6 l/1.2 i/1.2 w/1.6 ɛ/1.6 n/2.0 t/2.0 ɪ/1.4 n/1.4 t/1.0 u/1.4 ð/1.8 ə/1.8 p/1.2 ɛ/1.4 t/2.0 ʃ/2.0 ə/2.0 p/2.0
/path/to/wavs/000480134.wav,LIKES THE STRING BEAN,l/2.0 aɪ/2.0 k/2.0 s/1.8 ð/0.8 ə/1.6 s/1.2 t/0.4 ɹ/0.4 ɪ/0.8 ŋ/0.6 b/2.0 i/1.6 n/2.0
/path/to/wavs/000480136.wav,SHE WANTS DO A STUDENT,ʃ/1.0 i/1.8 w/2.0 ʌ/2.0 n/2.0 t/2.0 s/2.0 d/2.0 ʊ/1.4 ə/1.8 s/2.0 t/2.0 j/2.0 uː/2.0 d/1.6 n/1.2 t/0.0
/path/to/wavs/000480151.wav,WHAT WILL YOU CAT,w/2.0 ə/2.0 t/2.0 w/2.0 ɪ/2.0 l/1.4 j/2.0 u/2.0 k/2.0 æ/2.0 t/2.0
/path/to/wavs/000480158.wav,COME AND SEE MY DOWN,k/2.0 ə/2.0 m/1.8 æ/2.0 n/2.0 d/2.0 s/1.6 i/1.8 m/2.0 aɪ/2.0 d/2.0 aʊ/1.4 n/2.0
/path/to/wavs/000480159.wav,I'M NOT AT ALL FREED,aɪ/2.0 m/2.0 n/2.0 ə/2.0 t/1.8 æ/2.0 t/1.8 ɔ/2.0 l/1.6 f/2.0 ɹ/2.0 i/1.8 d/2.0
/path/to/wavs/000530003.wav,MIKE LIKES THE ORANGE ONE,m/2.0 aɪ/2.0 k/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ð/2.0 ə/2.0 ʌ/1.8 ɹ/2.0 ɪ/2.0 n/2.0 dʒ/2.0 w/2.0 ə/1.8 n/2.0
/path/to/wavs/000530006.wav,ANN CAN WE HAVE THE PEACH,æ/2.0 n/2.0 k/2.0 æ/2.0 n/2.0 w/2.0 i/1.8 h/2.0 æ/2.0 v/2.0 ð/2.0 ə/2.0 p/2.0 i/2.0 tʃ/2.0
/path/to/wavs/000530019.wav,LILLY CAN DRAW THE TIGER,l/2.0 ɪ/2.0 l/2.0 i/2.0 k/2.0 æ/1.8 n/2.0 d/1.6 ɹ/1.6 ɔ/2.0 ð/2.0 ə/2.0 t/2.0 aɪ/2.0 ɡ/2.0 ə/2.0
/path/to/wavs/000530027.wav,THREE THREE NINE,θ/0.8 ɹ/1.6 i/1.6 θ/0.8 ɹ/1.6 i/1.6 n/2.0 aɪ/2.0 n/2.0
/path/to/wavs/000530030.wav,SIX FOUR FIVE SIX,s/2.0 ɪ/2.0 k/2.0 s/2.0 f/2.0 ɔ/2.0 ɹ/2.0 f/2.0 aɪ/2.0 v/2.0 s/2.0 ɪ/2.0 k/2.0 s/2.0
/path/to/wavs/000530037.wav,FOUR THREE FOUR TWO,f/2.0 ɔ/2.0 θ/1.8 ɹ/1.8 i/1.8 f/2.0 ɔ/2.0 t/2.0 u/2.0
/path/to/wavs/000530054.wav,ONE NINE FOUR,w/2.0 ə/2.0 n/2.0 n/2.0 aɪ/2.0 n/2.0 f/2.0 ɔ/1.8 ɹ/1.4
/path/to/wavs/000530055.wav,BOOTS MOUNTAINS TREES,b/2.0 u/1.8 t/2.0 s/2.0 m/2.0 aʊ/2.0 n/2.0 t/2.0 ə/2.0 n/2.0 s/2.0 t/2.0 ɹ/2.0 i/2.0 z/1.6
/path/to/wavs/000530060.wav,SIR THREE PLANTING GRAFF,s/2.0 ɚ/1.6 θ/1.8 ɹ/1.8 i/1.8 p/2.0 l/2.0 æ/0.6 n/1.6 t/2.0 ɪ/2.0 ŋ/2.0 ɡ/2.0 ɹ/2.0 ɑ/0.4 f/2.0
/path/to/wavs/000530063.wav,SANDWICH GIVE HIM,s/2.0 æ/2.0 n/2.0 w/2.0 ɪ/2.0 tʃ/2.0 ɡ/2.0 ɪ/2.0 v/1.8 h/2.0 ɪ/2.0 m/1.6
/path/to/wavs/000530076.wav,LAYLA WANTS HAVE SOME BISCUIT,l/2.0 eɪ/0.4 l/1.6 ɑ/2.0 w/2.0 ʌ/1.8 n/2.0 t/2.0 s/2.0 h/2.0 æ/2.0 v/2.0 s/2.0 ə/2.0 m/2.0 b/2.0 ɪ/2.0 s/2.0 k/2.0 ɪ/2.0 t/2.0
/path/to/wavs/000530077.wav,JIM ATE A LITTLE CAKE,dʒ/2.0 ɪ/2.0 m/1.8 eɪ/2.0 t/2.0 ə/1.4 l/2.0 ɪ/1.6 t/1.6 l/0.6 k/2.0 eɪ/2.0 k/2.0
/path/to/wavs/000530094.wav,LIYA LIKES THE OLD SAFE,l/2.0 iː/2.0 ə/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ð/1.8 ə/2.0 oʊ/2.0 l/2.0 d/2.0 s/2.0 eɪ/1.8 f/2.0
/path/to/wavs/000530109.wav,MIKE CAN SEE THE TRAIN,m/2.0 aɪ/2.0 k/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 t/2.0 ɹ/2.0 eɪ/1.2 n/2.0
/path/to/wavs/000530112.wav,THEN JAYME WALKS TO TOILET,ð/2.0 ɛ/2.0 n/2.0 dʒ/2.0 eɪ/0.6 m/2.0 i/2.0 w/2.0 ɔ/1.8 k/2.0 s/2.0 t/2.0 u/1.8 t/2.0 ɔɪ/2.0 l/2.0 ə/1.2 t/2.0
/path/to/wavs/000530115.wav,THEN TOM WALKS TO ART ROOM,ð/2.0 ɛ/2.0 n/2.0 t/2.0 ə/2.0 m/2.0 w/2.0 ɔ/1.8 k/2.0 s/2.0 t/2.0 u/1.8 ɑ/1.0 t/2.0 ɹ/2.0 u/2.0 m/2.0
/path/to/wavs/000530145.wav,SHE LIKES THE BIG GREEN CITY LONDON,ʃ/2.0 i/1.8 l/2.0 aɪ/1.8 k/2.0 s/2.0 ð/2.0 ə/2.0 b/2.0 ɪ/2.0 ɡ/2.0 ɡ/2.0 ɹ/1.6 i/2.0 n/2.0 s/2.0 ɪ/2.0 t/2.0 i/2.0 l/2.0 ʌ/0.2 n/1.4 d/1.6 ə/0.4 n/1.6
/path/to/wavs/000530154.wav,I WILL GO TO MEN,aɪ/2.0 w/2.0 ɪ/2.0 l/1.6 ɡ/2.0 oʊ/1.8 t/2.0 u/2.0 m/2.0 ɛ/1.6 n/1.6
/path/to/wavs/000530163.wav,WHERE DID THAT COME FROM,w/2.0 ɛ/2.0 ɹ/2.0 d/2.0 ɪ/2.0 d/2.0 ð/1.8 æ/2.0 t/2.0 k/2.0 ə/2.0 m/2.0 f/2.0 ɹ/0.0 ə/0.6 m/2.0
/path/to/wavs/000530174.wav,I ONLY WANT ONE,aɪ/2.0 oʊ/2.0 n/2.0 l/1.6 i/2.0 w/2.0 ɑ/0.6 n/1.6 t/2.0 w/2.0 ə/2.0 n/2.0
/path/to/wavs/000540001.wav,MIKE LOVE GARDEN,m/2.0 aɪ/2.0 k/2.0 l/2.0 ə/2.0 v/1.8 ɡ/2.0 ɑ/2.0 d/2.0 n/2.0
/path/to/wavs/000540004.wav,MARK LOVE PORTER,m/2.0 ɑ/2.0 k/2.0 l/2.0 ə/2.0 v/1.6 p/2.0 oʊ/1.8 t/2.0 ɚ/2.0
/path/to/wavs/000540014.wav,JAYME CAN SEE THE DOG,dʒ/2.0 eɪ/2.0 m/2.0 i/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 d/2.0 ɔ/2.0 ɡ/2.0
/path/to/wavs/000540018.wav,BILLY IS GOING TO SEE FOX,b/2.0 ɪ/2.0 l/2.0 i/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/1.8 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 f/2.0 ə/2.0 k/2.0 s/2.0
/path/to/wavs/000540031.wav,SIX EIGHT FOUR SIX,s/2.0 ɪ/2.0 k/2.0 s/2.0 eɪ/2.0 t/2.0 f/2.0 ɔ/2.0 s/2.0 ɪ/2.0 k/2.0 s/2.0
/path/to/wavs/000540054.wav,FIVE FIVE NINE ONE,f/2.0 aɪ/2.0 v/2.0 f/2.0 aɪ/2.0 v/2.0 n/2.0 aɪ/2.0 n/2.0 w/2.0 ə/1.8 n/1.6
/path/to/wavs/000540055.wav,QUICK PAST PHOTO,k/2.0 w/2.0 ɪ/2.0 k/2.0 p/2.0 ɑ/2.0 s/2.0 t/2.0 f/2.0 oʊ/0.4 t/2.0 oʊ/2.0
/path/to/wavs/000540058.wav,SHANGHAI QUIRE TODAY ONCE TOMORROW,ʃ/2.0 æ/2.0 ŋ/2.0 h/2.0 aɪ/2.0 k/2.0 w/2.0 aɪ/2.0 ə/2.0 t/2.0 ə/2.0 d/2.0 eɪ/2.0 w/2.0 ə/1.8 n/1.6 s/1.8 t/2.0 ə/2.0 m/2.0 ʌ/2.0 ɹ/2.0 oʊ/2.0
/path/to/wavs/000540062.wav,KANGAROO COWS TRACE,k/2.0 æ/2.0 ŋ/2.0 ɡ/2.0 ə/1.6 ɹ/1.4 uː/1.4 k/2.0 aʊ/2.0 z/1.8 t/2.0 ɹ/2.0 eɪ/1.4 s/2.0
/path/to/wavs/000540072.wav,PETER IS GOOD AT SKIN,p/2.0 iː/2.0 t/2.0 ə/2.0 ɪ/2.0 z/2.0 ɡ/2.0 ʊ/2.0 d/2.0 æ/2.0 t/2.0 s/2.0 k/2.0 ɪ/2.0 n/2.0
/path/to/wavs/000540077.wav,BILLY AT A LITTLE JAM,b/2.0 ɪ/2.0 l/2.0 i/2.0 æ/2.0 t/2.0 ə/2.0 l/2.0 ɪ/2.0 t/2.0 l/2.0 dʒ/2.0 æ/2.0 m/2.0
/path/to/wavs/000540088.wav,LOOK AT BILLY'S FOOT,l/2.0 ʊ/2.0 k/2.0 æ/2.0 t/2.0 b/2.0 ɪ/2.0 l/2.0 i/2.0 s/2.0 f/2.0 ʊ/2.0 t/2.0
/path/to/wavs/000540106.wav,LINDA CAN SEE THE SUN BOY,l/1.2 ɪ/1.2 n/1.2 d/0.6 ə/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 s/2.0 ə/2.0 n/2.0 b/2.0 ɔɪ/1.8
/path/to/wavs/000540111.wav,MARY CAN SEE THE THIEF,m/1.6 æ/1.8 ɹ/2.0 ɪ/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 θ/2.0 i/1.4 f/2.0
/path/to/wavs/000540117.wav,KATE WAS WALKING TO PARK,k/2.0 ɛ/1.4 t/2.0 w/2.0 ə/2.0 z/1.8 w/2.0 ɔː/1.6 k/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 p/2.0 ɑ/2.0 k/2.0
/path/to/wavs/000540123.wav,SANDY WAS WALKING TO TURN PAR,s/2.0 æ/2.0 n/2.0 d/2.0 i/2.0 w/2.0 ə/2.0 z/2.0 w/2.0 ɔː/1.8 k/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 t/2.0 ɚ/2.0 n/2.0 p/2.0 ɑ/2.0
/path/to/wavs/000540127.wav,PETER IS DRAWING THE PASS,p/2.0 iː/2.0 t/2.0 ə/2.0 ɪ/2.0 z/1.8 d/2.0 ɹ/2.0 ɔː/1.8 ɪ/2.0 ŋ/2.0 ð/2.0 ə/2.0 p/2.0 æ/1.8 s/2.0
/path/to/wavs/000540130.wav,NILA LOVES NEWS,n/2.0 iː/2.0 l/2.0 ə/2.0 l/2.0 ə/2.0 v/2.0 z/1.0 n/2.0 j/2.0 u/2.0 z/1.6
/path/to/wavs/000540156.wav,IT MUST BE HE,ɪ/2.0 t/2.0 m/2.0 ə/2.0 s/2.0 t/1.8 b/2.0 i/2.0 h/2.0 i/1.8
/path/to/wavs/000540163.wav,I AM IN THE GLASS,aɪ/2.0 ə/1.2 m/2.0 ɪ/2.0 n/2.0 ð/2.0 ə/2.0 ɡ/2.0 l/2.0 ɑ/2.0 s/2.0
/path/to/wavs/000560016.wav,MARY IS GOING TO SEE MONKEY,m/2.0 æ/2.0 ɹ/2.0 ɪ/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/1.8 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/1.2 m/2.0 ʌ/2.0 ŋ/2.0 k/2.0 i/1.6
/path/to/wavs/000560017.wav,LUCY IS GOING TO SEE HORSE,l/2.0 uː/2.0 s/2.0 i/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/1.8 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/1.2 h/2.0 ɔ/2.0 s/2.0
/path/to/wavs/000560026.wav,ONE FOUR SEVEN ONE,w/2.0 ə/1.8 n/1.6 f/2.0 ɔ/1.6 s/2.0 ɛ/2.0 v/1.8 n/1.6 w/2.0 ə/1.8 n/1.6
/path/to/wavs/000560030.wav,FIVE EIGHT THREE TWO,f/2.0 aɪ/2.0 v/1.6 eɪ/2.0 t/2.0 θ/0.8 ɹ/1.6 i/1.4 t/2.0 u/2.0
/path/to/wavs/000560033.wav,FIVE ONE SIX ONE,f/2.0 aɪ/2.0 v/1.6 w/2.0 ə/2.0 n/2.0 s/1.8 ɪ/2.0 k/2.0 s/2.0 w/2.0 ə/2.0 n/2.0
/path/to/wavs/000560038.wav,ZERO FOUR ONE,z/1.6 ɪ/1.4 ʌ/1.4 oʊ/2.0 f/2.0 ɔ/2.0 w/2.0 ə/2.0 n/2.0
/path/to/wavs/000560058.wav,LUCY HOCK SONG MUTTON,l/2.0 uː/2.0 s/2.0 i/1.8 h/2.0 ə/1.4 k/2.0 s/2.0 ə/1.8 ŋ/2.0 m/2.0 ʌ/0.8 t/2.0 n/2.0
/path/to/wavs/000560068.wav,BY DAVID'S TOES,b/2.0 aɪ/2.0 d/2.0 ɛ/2.0 v/2.0 ɪ/2.0 d/1.0 s/2.0 t/2.0 oʊ/2.0 z/1.6
/path/to/wavs/000560074.wav,I NEED NEW SHORTS,aɪ/2.0 n/2.0 i/2.0 d/1.8 n/2.0 j/2.0 u/2.0 ʃ/2.0 ɔ/2.0 t/2.0 s/2.0
/path/to/wavs/000560075.wav,JACK LIKES YOUR RED CUP,dʒ/2.0 æ/1.8 k/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 j/2.0 ɔ/1.8 ɹ/2.0 ɛ/2.0 d/2.0 k/2.0 ə/2.0 p/2.0
/path/to/wavs/000560084.wav,LOOK AT DORA'S CLOT,l/2.0 ʊ/2.0 k/2.0 æ/2.0 t/2.0 d/2.0 ɔː/2.0 ɹ/0.8 ə/0.4 s/2.0 k/2.0 l/2.0 ə/1.4 t/2.0
/path/to/wavs/000560086.wav,TEDDY CAN SEE THE CAR,t/2.0 ɛ/2.0 d/2.0 i/1.8 k/2.0 æ/2.0 n/2.0 s/2.0 i/1.4 ð/1.8 ə/2.0 k/2.0 ɑ/2.0 ɹ/2.0
/path/to/wavs/000560088.wav,THE NEW CAR,ð/1.6 ə/2.0 n/2.0 j/2.0 u/2.0 k/2.0 ɑ/2.0 ɹ/2.0
/path/to/wavs/000560116.wav,JIM WAS TO BE ARE GOLD TEACHER,dʒ/2.0 ɪ/2.0 m/2.0 w/2.0 ə/2.0 z/1.6 t/2.0 u/2.0 b/2.0 i/2.0 ɑ/2.0 ɡ/2.0 oʊ/2.0 l/1.6 d/2.0 t/2.0 iː/2.0 tʃ/2.0 ɚ/2.0
/path/to/wavs/000560117.wav,JACK WAS WANTS TO BE ARE GOLD NERVOUS,dʒ/2.0 æ/2.0 k/2.0 w/2.0 ə/2.0 z/1.6 w/2.0 ʌ/2.0 n/2.0 t/2.0 s/2.0 t/2.0 u/2.0 b/2.0 i/2.0 ɑ/2.0 ɡ/2.0 oʊ/2.0 l/2.0 d/1.6 n/2.0 ɜː/2.0 v/0.8 ə/1.6 s/2.0
/path/to/wavs/000560134.wav,ANYBODY CAN BANK BANK BANK,ɛ/2.0 n/2.0 i/2.0 b/2.0 ə/2.0 d/2.0 i/2.0 k/2.0 æ/2.0 n/2.0 b/2.0 æ/2.0 ŋ/2.0 k/2.0 b/2.0 æ/2.0 ŋ/2.0 k/2.0 b/2.0 æ/2.0 ŋ/2.0 k/2.0
/path/to/wavs/000560154.wav,LOOK HERE I CHUCK THIS,l/2.0 ʊ/2.0 k/2.0 h/2.0 ɪ/1.6 ə/1.6 aɪ/2.0 tʃ/2.0 ə/2.0 k/2.0 ð/1.8 ɪ/2.0 s/2.0
/path/to/wavs/000560159.wav,BY YOUR LEAVE,b/2.0 aɪ/2.0 j/2.0 ɔ/2.0 l/2.0 i/0.8 v/1.6
/path/to/wavs/000560162.wav,WHO CAN COUNT TO THREE,h/2.0 u/2.0 k/2.0 æ/1.8 n/2.0 k/2.0 aʊ/1.6 n/2.0 t/2.0 t/2.0 u/1.8 θ/1.2 ɹ/1.6 i/1.6
/path/to/wavs/000560172.wav,BEAR GOT HIS BALL,b/2.0 ɛ/2.0 ɹ/2.0 ɡ/2.0 ə/1.8 t/2.0 h/2.0 ɪ/2.0 z/1.6 b/2.0 ɔ/1.6 l/1.8
/path/to/wavs/000700008.wav,KATE HAS NOT THE MANGO,k/2.0 eɪ/2.0 t/2.0 h/2.0 æ/2.0 z/2.0 n/2.0 ə/1.6 t/2.0 ð/2.0 ə/2.0 m/2.0 æ/2.0 ŋ/2.0 ɡ/2.0 oʊ/1.8
/path/to/wavs/000700010.wav,THE CUTE ELEPHANT,ð/1.6 ə/2.0 k/2.0 j/1.8 u/2.0 t/2.0 ɛ/2.0 l/2.0 ɪ/2.0 f/2.0 ə/2.0 n/1.6 t/2.0
/path/to/wavs/000700012.wav,THANK YOU DEAR GOT,θ/1.6 æ/2.0 ŋ/2.0 k/2.0 j/2.0 u/2.0 d/1.2 ɪ/2.0 ə/2.0 ɡ/2.0 ə/2.0 t/2.0
/path/to/wavs/000700015.wav,LILLY IS GOING TO SEE PIG,l/2.0 ɪ/2.0 l/2.0 i/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/1.6 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 p/2.0 ɪ/1.8 ɡ/2.0
/path/to/wavs/000700019.wav,DORA CAN DRAW THE ZEBRA,d/2.0 ɔː/2.0 ɹ/1.4 ə/2.0 k/2.0 æ/2.0 n/2.0 d/2.0 ɹ/2.0 ɔ/1.8 ð/1.8 ə/2.0 z/2.0 ɛ/2.0 b/2.0 ɹ/2.0 ə/1.8
/path/to/wavs/000700034.wav,SEVEN THREE NINE FOUR,s/2.0 ɛ/2.0 v/2.0 n/2.0 θ/1.4 ɹ/2.0 i/2.0 n/2.0 aɪ/2.0 n/2.0 f/2.0 ɔ/2.0
/path/to/wavs/000700037.wav,THREE EIGHT ONE SEVEN,θ/1.6 ɹ/2.0 i/2.0 eɪ/2.0 t/2.0 w/2.0 ə/1.8 n/1.6 s/2.0 ɛ/2.0 v/2.0 n/2.0
/path/to/wavs/000700046.wav,NINE SEVEN FIVE FOUR,n/2.0 aɪ/2.0 n/2.0 s/2.0 ɛ/2.0 v/2.0 n/2.0 f/2.0 aɪ/2.0 v/1.4 f/2.0 ɔ/2.0
/path/to/wavs/000700048.wav,TWO TWO NINE ONE,t/2.0 u/2.0 t/2.0 u/2.0 n/2.0 aɪ/1.8 n/1.6 w/2.0 ə/1.8 n/1.6
/path/to/wavs/000700053.wav,EIGHT FIVE FIVE SEVEN,eɪ/2.0 t/2.0 f/2.0 aɪ/2.0 v/1.6 f/2.0 aɪ/2.0 v/1.6 s/2.0 ɛ/2.0 v/2.0 n/2.0
/path/to/wavs/000700063.wav,SHOES OLYMPIA SHOES,ʃ/2.0 u/2.0 z/1.4 ə/1.8 u/1.8 l/2.0 iː/2.0 m/1.2 p/2.0 ɪ/0.8 ə/0.8 ʃ/2.0 u/2.0 z/1.4
/path/to/wavs/000700065.wav,CINEMA FRIDAY FANS,s/2.0 ɪ/1.6 n/2.0 ə/2.0 m/2.0 ə/2.0 f/2.0 ɹ/2.0 aɪ/0.2 d/2.0 eɪ/2.0 f/2.0 æ/0.4 n/0.8 z/1.0
/path/to/wavs/000700082.wav,JOHN LIKES RICE,dʒ/2.0 ə/1.8 n/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ɹ/2.0 aɪ/2.0 s/2.0
/path/to/wavs/000700109.wav,LISA CAN SEE THE YET,l/2.0 iː/2.0 s/2.0 ə/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 j/2.0 ɛ/2.0 t/2.0
/path/to/wavs/000700120.wav,LISA CAN SEE THE CLASSROOM,l/2.0 iː/2.0 s/2.0 ə/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 k/2.0 l/2.0 ɑː/2.0 s/2.0 ɹ/2.0 ʊ/2.0 m/2.0
/path/to/wavs/000700123.wav,MANDY WANTS WALKING TO BEDROOM,m/2.0 æ/1.8 n/2.0 d/2.0 i/2.0 w/2.0 ʌ/2.0 n/2.0 t/2.0 s/2.0 w/2.0 ɔː/1.8 k/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/1.8 b/2.0 ɛ/2.0 d/2.0 ɹ/2.0 ʊ/2.0 m/2.0
/path/to/wavs/000700130.wav,DAD GOES THE CARROT,d/2.0 æ/2.0 d/2.0 ɡ/2.0 oʊ/2.0 z/1.8 ð/1.8 ə/2.0 k/2.0 æ/1.6 ɹ/2.0 ə/2.0 t/2.0
/path/to/wavs/000700151.wav,YOU ARE MOST WELCOME,j/2.0 u/2.0 ɚ/1.8 m/2.0 oʊ/2.0 s/2.0 t/2.0 w/2.0 ɛ/2.0 l/2.0 k/2.0 ə/1.4 m/2.0
/path/to/wavs/000700156.wav,WELL MOTHER,w/2.0 ɛ/2.0 l/2.0 m/2.0 ʌ/2.0 ð/1.6 ə/2.0
/path/to/wavs/000700174.wav,WHAT'S HER NAME,w/2.0 ə/2.0 t/2.0 s/2.0 h/2.0 ɚ/1.8 n/2.0 eɪ/1.8 m/2.0
/path/to/wavs/000750005.wav,BORN LIKES GREEN,b/2.0 ɔ/1.8 n/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ɡ/2.0 ɹ/2.0 i/2.0 n/2.0
/path/to/wavs/000750015.wav,TOM IS GOING TO SEE COW,t/2.0 ə/2.0 m/1.4 ɪ/2.0 z/2.0 ɡ/2.0 oʊ/1.8 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 k/2.0 aʊ/1.4
/path/to/wavs/000750020.wav,SINGER IS COMING FROM AUSTRALIAN,s/2.0 ɪ/2.0 ŋ/1.8 ə/2.0 ɪ/2.0 z/2.0 k/2.0 ʌ/2.0 m/2.0 ɪ/1.8 ŋ/1.8 f/2.0 ɹ/2.0 ə/2.0 m/1.6 ə/2.0 s/2.0 t/1.6 ɹ/1.6 eɪ/1.8 l/1.8 ɪ/2.0 ə/2.0 n/1.2
/path/to/wavs/000750024.wav,ANDY LOVES FRANCE,æ/2.0 n/2.0 d/2.0 ɪ/0.2 l/2.0 ə/2.0 v/2.0 z/1.4 f/2.0 ɹ/2.0 æ/1.8 n/2.0 s/2.0
