audio_path,transcript,chosen,rejected,dpo_weight
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0006/000060153.WAV,WHAT LOVELY CLEAN TEETH,w/Excellent ə/Excellent t/Excellent l/Excellent ʌ/Excellent v/Excellent l/Excellent i/Excellent k/Excellent l/Excellent i/Excellent n/Excellent t/Excellent i/Excellent θ/Good,w/Good ə/Good t/Good l/Good ʌ/Good v/Good l/Good i/Good k/Good l/Good i/Good n/Good t/Good i/Good θ/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260001.WAV,LAYLA LOVE BROWN,l/Excellent eɪ/Worst l/Excellent ɑ/Excellent l/Excellent ə/Excellent v/Average b/Excellent ɹ/Excellent aʊ/Good n/Excellent,l/Good eɪ/Bad l/Good ɑ/Good l/Good ə/Good v/Good b/Good ɹ/Good aʊ/Average n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260011.WAV,ANDY CAN SEE THE HEN,æ/Good n/Excellent d/Excellent ɪ/Excellent k/Excellent æ/Good n/Excellent s/Excellent i/Excellent ð/Good ə/Excellent h/Excellent ɛ/Excellent n/Excellent,æ/Excellent n/Good d/Good ɪ/Good k/Good æ/Excellent n/Good s/Good i/Good ð/Excellent ə/Good h/Good ɛ/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260015.WAV,JOHN IS GOING TO SEE COW,dʒ/Excellent ə/Excellent n/Excellent ɪ/Excellent z/Good ɡ/Excellent oʊ/Excellent ɪ/Excellent ŋ/Excellent t/Excellent u/Excellent s/Excellent i/Excellent k/Excellent aʊ/Excellent,dʒ/Good ə/Good n/Good ɪ/Good z/Excellent ɡ/Good oʊ/Good ɪ/Good ŋ/Good t/Good u/Good s/Good i/Good k/Good aʊ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260032.WAV,ONE ONE ZERO EIGHT,w/Excellent ə/Good n/Excellent w/Excellent ə/Good n/Excellent z/Excellent ɪ/Average ɚ/Average oʊ/Excellent eɪ/Excellent t/Excellent,w/Good ə/Excellent n/Good w/Good ə/Average n/Good z/Good ɪ/Bad ɚ/Good oʊ/Good eɪ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260033.WAV,THREE ONE SEVEN NINE,θ/Good ɹ/Excellent i/Excellent w/Excellent ə/Good n/Excellent s/Excellent ɛ/Excellent v/Excellent n/Excellent n/Excellent aɪ/Excellent n/Excellent,θ/Excellent ɹ/Good i/Good w/Good ə/Excellent n/Good s/Good ɛ/Good v/Good n/Good n/Good aɪ/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260039.WAV,EIGHT ZERO SIX TWO,eɪ/Excellent t/Excellent z/Excellent ɪ/Good ɚ/Good oʊ/Excellent s/Excellent ɪ/Excellent k/Excellent s/Excellent t/Excellent u/Excellent,eɪ/Good t/Good z/Good ɪ/Excellent ɚ/Average oʊ/Good s/Good ɪ/Good k/Good s/Good t/Good u/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260048.WAV,THREE ZERO EIGHT SEVEN,θ/Good ɹ/Excellent i/Excellent z/Excellent ɪ/Average ɚ/Average oʊ/Excellent eɪ/Excellent t/Excellent s/Excellent ɛ/Excellent v/Excellent n/Excellent,θ/Average ɹ/Good i/Good z/Good ɪ/Bad ɚ/Bad oʊ/Good eɪ/Good t/Good s/Good ɛ/Good v/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260050.WAV,ZERO EIGHT THREE ONE,z/Excellent ɪ/Excellent ɚ/Average oʊ/Excellent eɪ/Excellent t/Excellent θ/Good ɹ/Excellent i/Excellent w/Excellent ə/Excellent n/Excellent,z/Good ɪ/Good ɚ/Good oʊ/Good eɪ/Good t/Good θ/Average ɹ/Good i/Good w/Good ə/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260052.WAV,SIX EIGHT SIX SEVEN,s/Excellent ɪ/Excellent k/Excellent s/Excellent eɪ/Excellent t/Excellent s/Excellent ɪ/Excellent k/Excellent s/Excellent s/Excellent ɛ/Excellent v/Excellent n/Excellent,s/Good ɪ/Good k/Good s/Good eɪ/Good t/Good s/Good ɪ/Good k/Good s/Good s/Good ɛ/Good v/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260069.WAV,TEDDY GIVES UP SHOOTING,t/Excellent ɛ/Worst d/Excellent i/Excellent ɡ/Excellent ɪ/Excellent v/Excellent z/Good ə/Excellent p/Excellent ʃ/Excellent uː/Excellent t/Excellent ɪ/Excellent ŋ/Excellent,t/Good ɛ/Bad d/Good i/Good ɡ/Good ɪ/Good v/Good z/Excellent ə/Good p/Good ʃ/Good uː/Good t/Good ɪ/Good ŋ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260075.WAV,HE LIKES RACING,h/Excellent i/Excellent l/Excellent aɪ/Excellent k/Excellent s/Excellent ɹ/Excellent eɪ/Excellent s/Excellent ɪ/Excellent ŋ/Excellent,h/Good i/Good l/Good aɪ/Good k/Good s/Good ɹ/Good eɪ/Good s/Good ɪ/Good ŋ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260091.WAV,DORA LIKES YOUR RED JEANS,d/Excellent ɔː/Excellent ɹ/Excellent ə/Average l/Excellent aɪ/Excellent k/Excellent s/Good j/Excellent ʊ/Good ə/Good ɹ/Excellent ɛ/Excellent d/Excellent dʒ/Excellent i/Excellent n/Excellent z/Good,d/Good ɔː/Good ɹ/Good ə/Good l/Good aɪ/Good k/Good s/Average j/Good ʊ/Average ə/Excellent ɹ/Good ɛ/Good d/Good dʒ/Good i/Good n/Good z/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260095.WAV,BOB LOVES THE NEW CLOTH,b/Excellent ə/Good b/Excellent l/Excellent ə/Excellent v/Excellent z/Good ð/Excellent ə/Excellent n/Excellent j/Excellent u/Excellent k/Excellent l/Excellent ə/Average θ/Excellent,b/Good ə/Excellent b/Good l/Good ə/Good v/Good z/Average ð/Good ə/Good n/Good j/Good u/Good k/Good l/Good ə/Bad θ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260096.WAV,JOHN NEEDS NEW T SHIRT,dʒ/Excellent ə/Excellent n/Excellent n/Excellent i/Excellent d/Excellent z/Excellent n/Excellent j/Excellent u/Excellent t/Excellent i/Excellent ʃ/Excellent ɚ/Excellent t/Excellent,dʒ/Good ə/Good n/Good n/Good i/Good d/Good z/Good n/Good j/Good u/Good t/Good i/Good ʃ/Good ɚ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260112.WAV,THEN LILLY WALKS TO MUSIC ROOM,ð/Excellent ɛ/Excellent n/Excellent l/Excellent ɪ/Excellent l/Excellent i/Excellent w/Excellent ɔ/Good k/Excellent s/Excellent t/Excellent u/Excellent m/Excellent j/Excellent uː/Excellent z/Excellent ɪ/Excellent k/Excellent ɹ/Excellent ʊ/Excellent m/Excellent,ð/Good ɛ/Good n/Good l/Good ɪ/Good l/Good i/Good w/Good ɔ/Average k/Good s/Good t/Good u/Good m/Good j/Good uː/Good z/Good ɪ/Good k/Good ɹ/Good ʊ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260115.WAV,THEN TIM WALKS TO THEM PARK,ð/Good ɛ/Excellent n/Excellent t/Excellent ɪ/Excellent m/Excellent w/Excellent ɔ/Excellent k/Excellent s/Excellent t/Excellent u/Excellent ð/Excellent ɛ/Average m/Excellent p/Excellent ɑ/Excellent ɹ/Excellent k/Excellent,ð/Excellent ɛ/Good n/Good t/Good ɪ/Good m/Good w/Good ɔ/Good k/Good s/Good t/Good u/Good ð/Good ɛ/Good m/Good p/Good ɑ/Good ɹ/Good k/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260121.WAV,THEN MANDY WALKS TO RESTROOM,ð/Excellent ɛ/Excellent n/Excellent m/Excellent æ/Excellent n/Excellent d/Excellent i/Excellent w/Excellent ɔ/Good k/Excellent s/Excellent t/Excellent u/Excellent ɹ/Excellent ɛ/Excellent s/Excellent t/Excellent ɹ/Excellent ʊ/Excellent m/Excellent,ð/Good ɛ/Good n/Good m/Good æ/Good n/Good d/Good i/Good w/Good ɔ/Excellent k/Good s/Good t/Good u/Good ɹ/Good ɛ/Good s/Good t/Good ɹ/Good ʊ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260126.WAV,DO YOU WANT THE PEA,d/Excellent ʊ/Excellent j/Excellent u/Excellent w/Excellent ɑ/Excellent n/Excellent t/Excellent ð/Excellent ə/Excellent p/Excellent i/Excellent,d/Good ʊ/Good j/Good u/Good w/Good ɑ/Good n/Good t/Good ð/Good ə/Good p/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260133.WAV,ANDY GOT THE MUSHROOM,æ/Excellent n/Excellent d/Excellent ɪ/Excellent ɡ/Excellent ə/Excellent t/Good ð/Good ə/Excellent m/Excellent ʌ/Excellent ʃ/Excellent ɹ/Excellent ʊ/Excellent m/Excellent,æ/Good n/Good d/Good ɪ/Good ɡ/Good ə/Good t/Average ð/Excellent ə/Good m/Good ʌ/Good ʃ/Good ɹ/Good ʊ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0026/000260166.WAV,NOW FOR THE PARTY,n/Excellent aʊ/Excellent f/Excellent ɔ/Excellent ɹ/Excellent ð/Good ə/Excellent p/Excellent ɑː/Excellent ɹ/Excellent t/Excellent i/Excellent,n/Good aʊ/Good f/Good ɔ/Good ɹ/Good ð/Average ə/Good p/Good ɑː/Good ɹ/Good t/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360013.WAV,IT'S JUST SO HARD TO PICTURE,ɪ/Excellent t/Excellent s/Excellent dʒ/Excellent ə/Excellent s/Excellent t/Excellent s/Excellent oʊ/Excellent h/Excellent ɑ/Excellent ɹ/Excellent d/Excellent t/Excellent u/Excellent p/Excellent ɪ/Excellent k/Excellent tʃ/Excellent ɚ/Excellent,ɪ/Good t/Good s/Good dʒ/Good ə/Good s/Good t/Good s/Good oʊ/Good h/Good ɑ/Good ɹ/Good d/Good t/Good u/Good p/Good ɪ/Good k/Good tʃ/Good ɚ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360034.WAV,WE SPEAK OUT WHEN WE FEEL WE SHOULD SPEAK OUT,w/Excellent i/Excellent s/Excellent p/Excellent i/Excellent k/Excellent aʊ/Good t/Excellent w/Excellent ɛ/Excellent n/Excellent w/Excellent i/Excellent f/Excellent i/Good l/Excellent w/Excellent i/Excellent ʃ/Excellent ʊ/Excellent d/Excellent s/Excellent p/Excellent i/Excellent k/Excellent aʊ/Good t/Excellent,w/Good i/Good s/Good p/Good i/Good k/Good aʊ/Excellent t/Good w/Good ɛ/Good n/Good w/Good i/Good f/Good i/Excellent l/Good w/Good i/Good ʃ/Good ʊ/Good d/Good s/Good p/Good i/Good k/Good aʊ/Average t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360036.WAV,I COULD DO WITH A BREAK,aɪ/Excellent k/Excellent ʊ/Excellent d/Excellent d/Excellent ʊ/Good w/Excellent ɪ/Excellent ð/Excellent ə/Excellent b/Excellent ɹ/Excellent eɪ/Excellent k/Excellent,aɪ/Good k/Good ʊ/Good d/Good d/Good ʊ/Average w/Good ɪ/Good ð/Good ə/Good b/Good ɹ/Good eɪ/Good k/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360132.WAV,IT IS ALWAYS SO NICE TO SEE YOU,ɪ/Excellent t/Excellent ɪ/Excellent z/Excellent ɔː/Excellent l/Excellent w/Excellent eɪ/Excellent z/Excellent s/Excellent oʊ/Excellent n/Excellent aɪ/Excellent s/Excellent t/Excellent u/Excellent s/Excellent i/Excellent j/Excellent u/Good,ɪ/Good t/Good ɪ/Good z/Good ɔː/Good l/Good w/Good eɪ/Good z/Good s/Good oʊ/Good n/Good aɪ/Good s/Good t/Good u/Good s/Good i/Good j/Good u/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360133.WAV,UNFORTUNATELY NO ONE IS ALLOW TO SAY,ə/Excellent n/Excellent f/Excellent ɔː/Excellent tʃ/Excellent ə/Excellent n/Excellent ə/Excellent t/Excellent l/Excellent i/Excellent n/Excellent oʊ/Excellent w/Excellent ə/Excellent n/Excellent ɪ/Excellent z/Good ə/Excellent l/Excellent aʊ/Good t/Excellent u/Excellent s/Excellent eɪ/Excellent,ə/Good n/Good f/Good ɔː/Good tʃ/Good ə/Good n/Good ə/Good t/Good l/Good i/Good n/Good oʊ/Good w/Good ə/Good n/Good ɪ/Good z/Excellent ə/Good l/Good aʊ/Average t/Good u/Good s/Good eɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360161.WAV,ALMOST TIME FOR A HAIRCUT,ɔː/Excellent l/Excellent m/Excellent oʊ/Excellent s/Excellent t/Good t/Excellent aɪ/Excellent m/Excellent f/Excellent ɔ/Excellent ə/Excellent h/Excellent ɛ/Good ɹ/Good k/Excellent ə/Excellent t/Excellent,ɔː/Good l/Good m/Good oʊ/Good s/Good t/Excellent t/Good aɪ/Good m/Good f/Good ɔ/Good ə/Good h/Good ɛ/Excellent ɹ/Excellent k/Good ə/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360190.WAV,SO YOU WANT TO BE MORE PRODUCTIVE,s/Excellent oʊ/Excellent j/Excellent u/Excellent w/Excellent ɑ/Excellent n/Excellent t/Good t/Excellent u/Excellent b/Excellent i/Good m/Excellent ɔ/Excellent p/Excellent ɹ/Excellent ə/Good d/Excellent ʌ/Excellent k/Excellent t/Excellent ɪ/Excellent v/Excellent,s/Good oʊ/Good j/Good u/Good w/Good ɑ/Good n/Good t/Average t/Good u/Good b/Good i/Average m/Good ɔ/Good p/Good ɹ/Good ə/Excellent d/Good ʌ/Good k/Good t/Good ɪ/Good v/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360210.WAV,STARTING CAN NOT BE BETTER THAN THIS,s/Excellent t/Excellent ɑː/Excellent ɹ/Excellent t/Excellent ɪ/Excellent ŋ/Excellent k/Excellent æ/Excellent n/Excellent n/Excellent ə/Excellent t/Excellent b/Excellent i/Excellent b/Excellent ɛ/Excellent t/Excellent ɚ/Excellent ð/Excellent æ/Excellent n/Excellent ð/Excellent ɪ/Excellent s/Excellent,s/Good t/Good ɑː/Good ɹ/Good t/Good ɪ/Good ŋ/Good k/Good æ/Good n/Good n/Good ə/Good t/Good b/Good i/Good b/Good ɛ/Good t/Good ɚ/Good ð/Good æ/Good n/Good ð/Good ɪ/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360223.WAV,I KEEP IT TO BE AMUSED BY THE STUPIDITY,aɪ/Good k/Excellent i/Excellent p/Excellent ɪ/Excellent t/Excellent t/Excellent u/Excellent b/Excellent i/Excellent ə/Excellent m/Bad j/Good uː/Good z/Bad d/Excellent b/Excellent aɪ/Excellent ð/Excellent ə/Excellent s/Excellent t/Excellent j/Good u/Excellent p/Excellent ɪ/Excellent d/Excellent ə/Excellent t/Excellent i/Excellent,aɪ/Average k/Good i/Good p/Good ɪ/Good t/Good t/Good u/Good b/Good i/Good ə/Good m/Average j/Average uː/Excellent z/Average d/Good b/Good aɪ/Good ð/Good ə/Good s/Good t/Good j/Excellent u/Good p/Good ɪ/Good d/Good ə/Good t/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360241.WAV,AFTER THAT I BE READY TO GO,ɑː/Excellent f/Excellent t/Excellent ə/Excellent ð/Good æ/Excellent t/Excellent aɪ/Excellent b/Excellent i/Excellent ɹ/Excellent ɛ/Excellent d/Excellent i/Excellent t/Excellent u/Excellent ɡ/Excellent oʊ/Good,ɑː/Good f/Good t/Good ə/Good ð/Average æ/Good t/Good aɪ/Good b/Good i/Good ɹ/Good ɛ/Good d/Good i/Good t/Good u/Good ɡ/Good oʊ/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360264.WAV,I THANK YOU FOR YOUR SYMPATHY BECAUSE IT COUNTS,aɪ/Excellent θ/Average æ/Excellent ŋ/Excellent k/Excellent j/Excellent u/Excellent f/Excellent ɔ/Excellent j/Excellent ɔ/Excellent s/Excellent ɪ/Excellent m/Excellent p/Good ə/Good θ/Good i/Excellent b/Excellent ɪ/Excellent k/Excellent ʌ/Excellent z/Good ɪ/Excellent t/Excellent k/Excellent aʊ/Good n/Excellent t/Excellent s/Excellent,aɪ/Good θ/Good æ/Good ŋ/Good k/Good j/Good u/Good f/Good ɔ/Good j/Good ɔ/Good s/Good ɪ/Good m/Good p/Excellent ə/Average θ/Average i/Good b/Good ɪ/Good k/Good ʌ/Good z/Excellent ɪ/Good t/Good k/Good aʊ/Excellent n/Good t/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360283.WAV,OFF THE CHAIN I BET,ə/Excellent f/Excellent ð/Average ə/Excellent tʃ/Excellent eɪ/Good n/Excellent aɪ/Excellent b/Excellent ɛ/Average t/Excellent,ə/Good f/Good ð/Good ə/Good tʃ/Good eɪ/Average n/Good aɪ/Good b/Good ɛ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360313.WAV,HE NODDED HIS HEAD AND SMILED,h/Excellent i/Excellent n/Excellent ʌ/Bad d/Excellent ɪ/Excellent d/Excellent h/Excellent ɪ/Excellent z/Good h/Excellent ɛ/Good d/Excellent æ/Excellent n/Excellent d/Excellent s/Excellent m/Excellent aɪ/Good l/Excellent d/Excellent,h/Good i/Good n/Good ʌ/Average d/Good ɪ/Good d/Good h/Good ɪ/Good z/Excellent h/Good ɛ/Average d/Good æ/Good n/Good d/Good s/Good m/Good aɪ/Average l/Good d/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360314.WAV,BUT TELL ME THE TRUTH,b/Excellent ə/Excellent t/Excellent t/Excellent ɛ/Excellent l/Excellent m/Excellent i/Excellent ð/Excellent ə/Excellent t/Excellent ɹ/Excellent u/Excellent θ/Excellent,b/Good ə/Good t/Good t/Good ɛ/Good l/Good m/Good i/Good ð/Good ə/Good t/Good ɹ/Good u/Good θ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360332.WAV,THE FIRST QUESTION WAS AN OBVIOUS ONE,ð/Excellent ə/Excellent f/Excellent ɚ/Excellent s/Excellent t/Excellent k/Excellent w/Excellent ɛ/Excellent s/Excellent tʃ/Excellent ə/Excellent n/Excellent w/Excellent ə/Good z/Good æ/Excellent n/Excellent ʌ/Excellent b/Excellent v/Average ɪ/Average ə/Average s/Excellent w/Excellent ə/Excellent n/Excellent,ð/Good ə/Good f/Good ɚ/Good s/Good t/Good k/Good w/Good ɛ/Good s/Good tʃ/Good ə/Good n/Good w/Good ə/Average z/Average æ/Good n/Good ʌ/Good b/Good v/Bad ɪ/Bad ə/Good s/Good w/Good ə/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360334.WAV,THE SHOCK WAS TOO MUCH FOR HIM,ð/Excellent ə/Excellent ʃ/Excellent ə/Excellent k/Excellent w/Excellent ə/Excellent z/Good t/Excellent u/Excellent m/Excellent ə/Excellent tʃ/Excellent f/Excellent ɔ/Excellent h/Excellent ɪ/Excellent m/Excellent,ð/Good ə/Good ʃ/Good ə/Good k/Good w/Good ə/Good z/Excellent t/Good u/Good m/Good ə/Good tʃ/Good f/Good ɔ/Good h/Good ɪ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360339.WAV,HE KNOWS HE'S ABOUT TO GET INTO FIGHT,h/Excellent i/Excellent n/Excellent oʊ/Excellent z/Good h/Excellent i/Excellent z/Good ə/Excellent b/Excellent aʊ/Good t/Excellent t/Excellent u/Excellent ɡ/Good ɛ/Excellent t/Excellent ɪ/Excellent n/Excellent t/Excellent u/Excellent f/Excellent aɪ/Excellent t/Excellent,h/Good i/Good n/Good oʊ/Good z/Excellent h/Good i/Good z/Average ə/Good b/Good aʊ/Average t/Good t/Good u/Good ɡ/Excellent ɛ/Good t/Good ɪ/Good n/Good t/Good u/Good f/Good aɪ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360343.WAV,HE WAS ALWAYS READY TO DO ANYTHING WHATEVER,h/Excellent i/Excellent w/Excellent ə/Good z/Excellent ɔː/Excellent l/Excellent w/Excellent eɪ/Excellent z/Good ɹ/Excellent ɛ/Excellent d/Excellent i/Excellent t/Excellent u/Excellent d/Excellent ʊ/Excellent ɛ/Excellent n/Excellent i/Excellent θ/Good ɪ/Excellent ŋ/Excellent w/Excellent ə/Good t/Excellent ɛ/Excellent v/Average ɚ/Excellent,h/Good i/Good w/Good ə/Excellent z/Good ɔː/Good l/Good w/Good eɪ/Good z/Average ɹ/Good ɛ/Good d/Good i/Good t/Good u/Good d/Good ʊ/Good ɛ/Good n/Good i/Good θ/Average ɪ/Good ŋ/Good w/Good ə/Excellent t/Good ɛ/Good v/Bad ɚ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360360.WAV,THE LONG AND THE SHORT OF IT IS THIS,ð/Excellent ə/Excellent l/Excellent ə/Excellent ŋ/Excellent æ/Excellent n/Excellent d/Excellent ð/Average ə/Average ʃ/Excellent ɔ/Good t/Excellent ə/Excellent v/Average ɪ/Excellent t/Excellent ɪ/Excellent z/Average ð/Excellent ɪ/Excellent s/Excellent,ð/Good ə/Good l/Good ə/Good ŋ/Good æ/Good n/Good d/Good ð/Bad ə/Bad ʃ/Good ɔ/Average t/Good ə/Good v/Bad ɪ/Good t/Good ɪ/Good z/Bad ð/Good ɪ/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360378.WAV,YOU WANT TO BE LOVE,j/Excellent u/Excellent w/Excellent ə/Excellent n/Excellent t/Good t/Excellent u/Excellent b/Excellent i/Excellent l/Excellent ə/Excellent v/Good,j/Good u/Good w/Good ə/Good n/Good t/Average t/Good u/Good b/Good i/Good l/Good ə/Good v/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480010.WAV,IT'S NOT FISH,ɪ/Excellent t/Excellent s/Excellent n/Excellent ə/Excellent t/Excellent f/Excellent ɪ/Excellent ʃ/Good,ɪ/Good t/Good s/Good n/Good ə/Good t/Good f/Good ɪ/Good ʃ/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480014.WAV,JOHN CAN SEE THE SHEEP,dʒ/Excellent ə/Excellent n/Excellent k/Excellent æ/Excellent n/Good s/Excellent i/Good ð/Bad ə/Excellent ʃ/Excellent i/Bad p/Excellent,dʒ/Good ə/Good n/Good k/Good æ/Good n/Excellent s/Good i/Excellent ð/Average ə/Good ʃ/Good i/Worst p/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480015.WAV,LYNDA IS GOING TO SEE ELEPHANT,l/Excellent ɪ/Bad n/Excellent d/Good ə/Excellent ɪ/Excellent z/Excellent ɡ/Excellent oʊ/Excellent ɪ/Excellent ŋ/Excellent t/Excellent u/Excellent s/Excellent i/Excellent ɛ/Excellent l/Excellent ɪ/Excellent f/Excellent ə/Excellent n/Excellent t/Excellent,l/Good ɪ/Worst n/Good d/Average ə/Good ɪ/Good z/Good ɡ/Good oʊ/Good ɪ/Good ŋ/Good t/Good u/Good s/Good i/Good ɛ/Good l/Good ɪ/Good f/Good ə/Good n/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480016.WAV,MY CAN DRAW THE GOAT,m/Excellent aɪ/Average k/Excellent æ/Excellent n/Good d/Average ɹ/Average ɔ/Good ð/Good ə/Excellent ɡ/Excellent oʊ/Average t/Excellent,m/Good aɪ/Bad k/Good æ/Good n/Excellent d/Bad ɹ/Good ɔ/Excellent ð/Average ə/Good ɡ/Good oʊ/Bad t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480019.WAV,TINA CAN DRAW THE BALT,t/Excellent iː/Excellent n/Excellent ə/Average k/Excellent æ/Excellent n/Good d/Good ɹ/Good ɔ/Excellent ð/Excellent ə/Excellent b/Excellent ɔ/Good l/Average t/Excellent,t/Good iː/Good n/Good ə/Good k/Good æ/Good n/Excellent d/Average ɹ/Average ɔ/Good ð/Good ə/Good b/Good ɔ/Excellent l/Bad t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480023.WAV,BRO IS FROM JUMP,b/Excellent ɹ/Excellent oʊ/Good ɪ/Excellent z/Excellent f/Excellent ɹ/Excellent ə/Excellent m/Excellent dʒ/Excellent ə/Bad m/Average p/Bad,b/Good ɹ/Good oʊ/Average ɪ/Good z/Good f/Good ɹ/Good ə/Good m/Good dʒ/Good ə/Average m/Good p/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480033.WAV,ZERO FIVE EIGHT THREE,z/Excellent ɪ/Excellent ɚ/Average oʊ/Good f/Excellent aɪ/Average v/Bad eɪ/Excellent t/Excellent θ/Worst ɹ/Worst i/Good,z/Good ɪ/Good ɚ/Bad oʊ/Excellent f/Good aɪ/Good v/Worst eɪ/Good t/Good θ/Bad ɹ/Bad i/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480045.WAV,FIVE NINE SIX FIVE,f/Average aɪ/Good v/Good n/Excellent aɪ/Excellent n/Excellent s/Excellent ɪ/Excellent k/Excellent s/Excellent f/Excellent aɪ/Good v/Average,f/Good aɪ/Excellent v/Excellent n/Good aɪ/Good n/Good s/Good ɪ/Good k/Good s/Good f/Good aɪ/Excellent v/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480068.WAV,ANN LIKES HULK,æ/Good n/Good l/Excellent aɪ/Excellent k/Excellent s/Good h/Good ə/Good l/Bad k/Good,æ/Excellent n/Excellent l/Good aɪ/Good k/Good s/Excellent h/Average ə/Excellent l/Average k/Excellent,1.0
