audiofilepath,transcript,phoneme_scores
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360132.WAV,IT IS ALWAYS SO NICE TO SEE YOU,ɪ/2.0 t/2.0 ɪ/2.0 z/2.0 ɔː/2.0 l/2.0 w/2.0 eɪ/2.0 z/2.0 s/2.0 oʊ/2.0 n/2.0 aɪ/2.0 s/2.0 t/2.0 u/2.0 s/2.0 i/2.0 j/2.0 u/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360133.WAV,UNFORTUNATELY NO ONE IS ALLOW TO SAY,ə/2.0 n/2.0 f/2.0 ɔː/2.0 tʃ/2.0 ə/2.0 n/2.0 ə/2.0 t/2.0 l/2.0 i/2.0 n/2.0 oʊ/2.0 w/2.0 ə/2.0 n/2.0 ɪ/2.0 z/1.8 ə/2.0 l/2.0 aʊ/1.8 t/2.0 u/2.0 s/2.0 eɪ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360161.WAV,ALMOST TIME FOR A HAIRCUT,ɔː/2.0 l/2.0 m/2.0 oʊ/2.0 s/2.0 t/1.8 t/2.0 aɪ/2.0 m/2.0 f/2.0 ɔ/2.0 ə/2.0 h/2.0 ɛ/1.8 ɹ/1.8 k/2.0 ə/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360190.WAV,SO YOU WANT TO BE MORE PRODUCTIVE,s/2.0 oʊ/2.0 j/2.0 u/2.0 w/2.0 ɑ/2.0 n/2.0 t/1.8 t/2.0 u/2.0 b/2.0 i/1.8 m/2.0 ɔ/2.0 p/2.0 ɹ/2.0 ə/1.8 d/2.0 ʌ/2.0 k/2.0 t/2.0 ɪ/2.0 v/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360210.WAV,STARTING CAN NOT BE BETTER THAN THIS,s/2.0 t/2.0 ɑː/2.0 ɹ/2.0 t/2.0 ɪ/2.0 ŋ/2.0 k/2.0 æ/2.0 n/2.0 n/2.0 ə/2.0 t/2.0 b/2.0 i/2.0 b/2.0 ɛ/2.0 t/2.0 ɚ/2.0 ð/2.0 æ/2.0 n/2.0 ð/2.0 ɪ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360223.WAV,I KEEP IT TO BE AMUSED BY THE STUPIDITY,aɪ/1.8 k/2.0 i/2.0 p/2.0 ɪ/2.0 t/2.0 t/2.0 u/2.0 b/2.0 i/2.0 ə/2.0 m/0.8 j/1.6 uː/1.6 z/0.8 d/2.0 b/2.0 aɪ/2.0 ð/2.0 ə/2.0 s/2.0 t/2.0 j/1.8 u/2.0 p/2.0 ɪ/2.0 d/2.0 ə/2.0 t/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360241.WAV,AFTER THAT I BE READY TO GO,ɑː/2.0 f/2.0 t/2.0 ə/2.0 ð/1.6 æ/2.0 t/2.0 aɪ/2.0 b/2.0 i/2.0 ɹ/2.0 ɛ/2.0 d/2.0 i/2.0 t/2.0 u/2.0 ɡ/2.0 oʊ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360264.WAV,I THANK YOU FOR YOUR SYMPATHY BECAUSE IT COUNTS,aɪ/2.0 θ/1.4 æ/2.0 ŋ/2.0 k/2.0 j/2.0 u/2.0 f/2.0 ɔ/2.0 j/2.0 ɔ/2.0 s/2.0 ɪ/2.0 m/2.0 p/1.6 ə/1.6 θ/1.6 i/2.0 b/2.0 ɪ/2.0 k/2.0 ʌ/2.0 z/1.8 ɪ/2.0 t/2.0 k/2.0 aʊ/1.8 n/2.0 t/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360283.WAV,OFF THE CHAIN I BET,ə/2.0 f/2.0 ð/1.4 ə/2.0 tʃ/2.0 eɪ/1.8 n/2.0 aɪ/2.0 b/2.0 ɛ/1.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360313.WAV,HE NODDED HIS HEAD AND SMILED,h/2.0 i/2.0 n/2.0 ʌ/0.6 d/2.0 ɪ/2.0 d/2.0 h/2.0 ɪ/2.0 z/1.6 h/2.0 ɛ/1.8 d/2.0 æ/2.0 n/2.0 d/2.0 s/2.0 m/2.0 aɪ/1.6 l/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360314.WAV,BUT TELL ME THE TRUTH,b/2.0 ə/2.0 t/2.0 t/2.0 ɛ/2.0 l/2.0 m/2.0 i/2.0 ð/2.0 ə/2.0 t/2.0 ɹ/2.0 u/2.0 θ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360332.WAV,THE FIRST QUESTION WAS AN OBVIOUS ONE,ð/2.0 ə/2.0 f/2.0 ɚ/2.0 s/2.0 t/2.0 k/2.0 w/2.0 ɛ/2.0 s/2.0 tʃ/2.0 ə/2.0 n/2.0 w/2.0 ə/1.8 z/1.8 æ/2.0 n/2.0 ʌ/2.0 b/2.0 v/1.2 ɪ/1.2 ə/1.2 s/2.0 w/2.0 ə/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360334.WAV,THE SHOCK WAS TOO MUCH FOR HIM,ð/2.0 ə/2.0 ʃ/2.0 ə/2.0 k/2.0 w/2.0 ə/2.0 z/1.8 t/2.0 u/2.0 m/2.0 ə/2.0 tʃ/2.0 f/2.0 ɔ/2.0 h/2.0 ɪ/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360339.WAV,HE KNOWS HE'S ABOUT TO GET INTO FIGHT,h/2.0 i/2.0 n/2.0 oʊ/2.0 z/1.6 h/2.0 i/2.0 z/1.6 ə/2.0 b/2.0 aʊ/1.8 t/2.0 t/2.0 u/2.0 ɡ/1.6 ɛ/2.0 t/2.0 ɪ/2.0 n/2.0 t/2.0 u/2.0 f/2.0 aɪ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360343.WAV,HE WAS ALWAYS READY TO DO ANYTHING WHATEVER,h/2.0 i/2.0 w/2.0 ə/1.8 z/2.0 ɔː/2.0 l/2.0 w/2.0 eɪ/2.0 z/1.8 ɹ/2.0 ɛ/2.0 d/2.0 i/2.0 t/2.0 u/2.0 d/2.0 ʊ/2.0 ɛ/2.0 n/2.0 i/2.0 θ/1.6 ɪ/2.0 ŋ/2.0 w/2.0 ə/1.8 t/2.0 ɛ/2.0 v/1.4 ɚ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360360.WAV,THE LONG AND THE SHORT OF IT IS THIS,ð/2.0 ə/2.0 l/2.0 ə/2.0 ŋ/2.0 æ/2.0 n/2.0 d/2.0 ð/1.2 ə/1.2 ʃ/2.0 ɔ/1.8 t/2.0 ə/2.0 v/1.2 ɪ/2.0 t/2.0 ɪ/2.0 z/1.4 ð/2.0 ɪ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0036/000360378.WAV,YOU WANT TO BE LOVE,j/2.0 u/2.0 w/2.0 ə/2.0 n/2.0 t/1.8 t/2.0 u/2.0 b/2.0 i/2.0 l/2.0 ə/2.0 v/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480010.WAV,IT'S NOT FISH,ɪ/2.0 t/2.0 s/2.0 n/2.0 ə/2.0 t/2.0 f/2.0 ɪ/2.0 ʃ/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480014.WAV,JOHN CAN SEE THE SHEEP,dʒ/2.0 ə/2.0 n/2.0 k/2.0 æ/2.0 n/1.8 s/2.0 i/1.8 ð/0.8 ə/2.0 ʃ/2.0 i/0.6 p/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480015.WAV,LYNDA IS GOING TO SEE ELEPHANT,l/2.0 ɪ/0.8 n/2.0 d/1.6 ə/2.0 ɪ/2.0 z/2.0 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 ɛ/2.0 l/2.0 ɪ/2.0 f/2.0 ə/2.0 n/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480016.WAV,MY CAN DRAW THE GOAT,m/2.0 aɪ/1.0 k/2.0 æ/2.0 n/1.8 d/1.0 ɹ/1.0 ɔ/1.6 ð/1.6 ə/2.0 ɡ/2.0 oʊ/1.2 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480019.WAV,TINA CAN DRAW THE BALT,t/2.0 iː/2.0 n/2.0 ə/1.2 k/2.0 æ/2.0 n/1.8 d/1.6 ɹ/1.6 ɔ/2.0 ð/2.0 ə/2.0 b/2.0 ɔ/1.8 l/1.4 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480023.WAV,BRO IS FROM JUMP,b/2.0 ɹ/2.0 oʊ/1.6 ɪ/2.0 z/2.0 f/2.0 ɹ/2.0 ə/2.0 m/2.0 dʒ/2.0 ə/0.8 m/1.2 p/0.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480033.WAV,ZERO FIVE EIGHT THREE,z/2.0 ɪ/2.0 ɚ/1.4 oʊ/1.6 f/2.0 aɪ/1.2 v/0.6 eɪ/2.0 t/2.0 θ/0.2 ɹ/0.4 i/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480045.WAV,FIVE NINE SIX FIVE,f/1.4 aɪ/1.8 v/1.8 n/2.0 aɪ/2.0 n/2.0 s/2.0 ɪ/2.0 k/2.0 s/2.0 f/2.0 aɪ/1.6 v/1.2
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480068.WAV,ANN LIKES HULK,æ/1.6 n/1.6 l/2.0 aɪ/2.0 k/2.0 s/1.6 h/1.6 ə/1.6 l/0.8 k/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480081.WAV,DOES KATE LIKE THE BREAD,d/2.0 ə/2.0 z/2.0 k/1.2 eɪ/0.2 t/1.6 l/2.0 aɪ/2.0 k/2.0 ð/2.0 ə/2.0 b/2.0 ɹ/2.0 ɛ/1.2 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480089.WAV,LILLY HAS A BIG LEG,l/2.0 ɪ/1.8 l/2.0 i/1.8 h/2.0 æ/2.0 z/2.0 ə/2.0 b/2.0 ɪ/1.8 ɡ/2.0 l/2.0 ɛ/2.0 ɡ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480090.WAV,BY THE HAND,b/2.0 aɪ/1.4 ð/0.0 ə/0.4 h/2.0 æ/2.0 n/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480108.WAV,LOOK AT THIS BIG JEEP,l/2.0 ʊ/2.0 k/2.0 æ/1.4 t/2.0 ð/1.6 ɪ/1.4 s/1.4 b/2.0 ɪ/1.8 ɡ/2.0 dʒ/2.0 i/0.0 p/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480119.WAV,SO HE WHEN TO T V ROOM,s/2.0 oʊ/1.8 h/2.0 i/2.0 w/2.0 ɛ/2.0 n/2.0 t/1.6 u/2.0 t/2.0 i/2.0 v/2.0 i/2.0 ɹ/1.4 ʊ/1.4 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480125.WAV,SO BILLY WENT INTO THE PET SHOP,s/1.2 oʊ/1.4 b/1.6 ɪ/1.6 l/1.2 i/1.2 w/1.6 ɛ/1.6 n/2.0 t/2.0 ɪ/1.4 n/1.4 t/1.0 u/1.4 ð/1.8 ə/1.8 p/1.2 ɛ/1.4 t/2.0 ʃ/2.0 ə/2.0 p/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480134.WAV,LIKES THE STRING BEAN,l/2.0 aɪ/2.0 k/2.0 s/1.8 ð/0.8 ə/1.6 s/1.2 t/0.4 ɹ/0.4 ɪ/0.8 ŋ/0.6 b/2.0 i/1.6 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480136.WAV,SHE WANTS DO A STUDENT,ʃ/1.0 i/1.8 w/2.0 ʌ/2.0 n/2.0 t/2.0 s/2.0 d/2.0 ʊ/1.4 ə/1.8 s/2.0 t/2.0 j/2.0 uː/2.0 d/1.6 n/1.2 t/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480151.WAV,WHAT WILL YOU CAT,w/2.0 ə/2.0 t/2.0 w/2.0 ɪ/2.0 l/1.4 j/2.0 u/2.0 k/2.0 æ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480158.WAV,COME AND SEE MY DOWN,k/2.0 ə/2.0 m/1.8 æ/2.0 n/2.0 d/2.0 s/1.6 i/1.8 m/2.0 aɪ/2.0 d/2.0 aʊ/1.4 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0048/000480159.WAV,I'M NOT AT ALL FREED,aɪ/2.0 m/2.0 n/2.0 ə/2.0 t/1.8 æ/2.0 t/1.8 ɔ/2.0 l/1.6 f/2.0 ɹ/2.0 i/1.8 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530003.WAV,MIKE LIKES THE ORANGE ONE,m/2.0 aɪ/2.0 k/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ð/2.0 ə/2.0 ʌ/1.8 ɹ/2.0 ɪ/2.0 n/2.0 dʒ/2.0 w/2.0 ə/1.8 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530006.WAV,ANN CAN WE HAVE THE PEACH,æ/2.0 n/2.0 k/2.0 æ/2.0 n/2.0 w/2.0 i/1.8 h/2.0 æ/2.0 v/2.0 ð/2.0 ə/2.0 p/2.0 i/2.0 tʃ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530019.WAV,LILLY CAN DRAW THE TIGER,l/2.0 ɪ/2.0 l/2.0 i/2.0 k/2.0 æ/1.8 n/2.0 d/1.6 ɹ/1.6 ɔ/2.0 ð/2.0 ə/2.0 t/2.0 aɪ/2.0 ɡ/2.0 ə/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530027.WAV,THREE THREE NINE,θ/0.8 ɹ/1.6 i/1.6 θ/0.8 ɹ/1.6 i/1.6 n/2.0 aɪ/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530030.WAV,SIX FOUR FIVE SIX,s/2.0 ɪ/2.0 k/2.0 s/2.0 f/2.0 ɔ/2.0 ɹ/2.0 f/2.0 aɪ/2.0 v/2.0 s/2.0 ɪ/2.0 k/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530037.WAV,FOUR THREE FOUR TWO,f/2.0 ɔ/2.0 θ/1.8 ɹ/1.8 i/1.8 f/2.0 ɔ/2.0 t/2.0 u/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530054.WAV,ONE NINE FOUR,w/2.0 ə/2.0 n/2.0 n/2.0 aɪ/2.0 n/2.0 f/2.0 ɔ/1.8 ɹ/1.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530055.WAV,BOOTS MOUNTAINS TREES,b/2.0 u/1.8 t/2.0 s/2.0 m/2.0 aʊ/2.0 n/2.0 t/2.0 ə/2.0 n/2.0 s/2.0 t/2.0 ɹ/2.0 i/2.0 z/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530060.WAV,SIR THREE PLANTING GRAFF,s/2.0 ɚ/1.6 θ/1.8 ɹ/1.8 i/1.8 p/2.0 l/2.0 æ/0.6 n/1.6 t/2.0 ɪ/2.0 ŋ/2.0 ɡ/2.0 ɹ/2.0 ɑ/0.4 f/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530063.WAV,SANDWICH GIVE HIM,s/2.0 æ/2.0 n/2.0 w/2.0 ɪ/2.0 tʃ/2.0 ɡ/2.0 ɪ/2.0 v/1.8 h/2.0 ɪ/2.0 m/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530076.WAV,LAYLA WANTS HAVE SOME BISCUIT,l/2.0 eɪ/0.4 l/1.6 ɑ/2.0 w/2.0 ʌ/1.8 n/2.0 t/2.0 s/2.0 h/2.0 æ/2.0 v/2.0 s/2.0 ə/2.0 m/2.0 b/2.0 ɪ/2.0 s/2.0 k/2.0 ɪ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530077.WAV,JIM ATE A LITTLE CAKE,dʒ/2.0 ɪ/2.0 m/1.8 eɪ/2.0 t/2.0 ə/1.4 l/2.0 ɪ/1.6 t/1.6 l/0.6 k/2.0 eɪ/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530094.WAV,LIYA LIKES THE OLD SAFE,l/2.0 iː/2.0 ə/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ð/1.8 ə/2.0 oʊ/2.0 l/2.0 d/2.0 s/2.0 eɪ/1.8 f/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530109.WAV,MIKE CAN SEE THE TRAIN,m/2.0 aɪ/2.0 k/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 t/2.0 ɹ/2.0 eɪ/1.2 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530112.WAV,THEN JAYME WALKS TO TOILET,ð/2.0 ɛ/2.0 n/2.0 dʒ/2.0 eɪ/0.6 m/2.0 i/2.0 w/2.0 ɔ/1.8 k/2.0 s/2.0 t/2.0 u/1.8 t/2.0 ɔɪ/2.0 l/2.0 ə/1.2 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530115.WAV,THEN TOM WALKS TO ART ROOM,ð/2.0 ɛ/2.0 n/2.0 t/2.0 ə/2.0 m/2.0 w/2.0 ɔ/1.8 k/2.0 s/2.0 t/2.0 u/1.8 ɑ/1.0 t/2.0 ɹ/2.0 u/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530145.WAV,SHE LIKES THE BIG GREEN CITY LONDON,ʃ/2.0 i/1.8 l/2.0 aɪ/1.8 k/2.0 s/2.0 ð/2.0 ə/2.0 b/2.0 ɪ/2.0 ɡ/2.0 ɡ/2.0 ɹ/1.6 i/2.0 n/2.0 s/2.0 ɪ/2.0 t/2.0 i/2.0 l/2.0 ʌ/0.2 n/1.4 d/1.6 ə/0.4 n/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530154.WAV,I WILL GO TO MEN,aɪ/2.0 w/2.0 ɪ/2.0 l/1.6 ɡ/2.0 oʊ/1.8 t/2.0 u/2.0 m/2.0 ɛ/1.6 n/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530163.WAV,WHERE DID THAT COME FROM,w/2.0 ɛ/2.0 ɹ/2.0 d/2.0 ɪ/2.0 d/2.0 ð/1.8 æ/2.0 t/2.0 k/2.0 ə/2.0 m/2.0 f/2.0 ɹ/0.0 ə/0.6 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0053/000530174.WAV,I ONLY WANT ONE,aɪ/2.0 oʊ/2.0 n/2.0 l/1.6 i/2.0 w/2.0 ɑ/0.6 n/1.6 t/2.0 w/2.0 ə/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540001.WAV,MIKE LOVE GARDEN,m/2.0 aɪ/2.0 k/2.0 l/2.0 ə/2.0 v/1.8 ɡ/2.0 ɑ/2.0 d/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540004.WAV,MARK LOVE PORTER,m/2.0 ɑ/2.0 k/2.0 l/2.0 ə/2.0 v/1.6 p/2.0 oʊ/1.8 t/2.0 ɚ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540014.WAV,JAYME CAN SEE THE DOG,dʒ/2.0 eɪ/2.0 m/2.0 i/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 d/2.0 ɔ/2.0 ɡ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540018.WAV,BILLY IS GOING TO SEE FOX,b/2.0 ɪ/2.0 l/2.0 i/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/1.8 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 f/2.0 ə/2.0 k/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540031.WAV,SIX EIGHT FOUR SIX,s/2.0 ɪ/2.0 k/2.0 s/2.0 eɪ/2.0 t/2.0 f/2.0 ɔ/2.0 s/2.0 ɪ/2.0 k/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540054.WAV,FIVE FIVE NINE ONE,f/2.0 aɪ/2.0 v/2.0 f/2.0 aɪ/2.0 v/2.0 n/2.0 aɪ/2.0 n/2.0 w/2.0 ə/1.8 n/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540055.WAV,QUICK PAST PHOTO,k/2.0 w/2.0 ɪ/2.0 k/2.0 p/2.0 ɑ/2.0 s/2.0 t/2.0 f/2.0 oʊ/0.4 t/2.0 oʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540058.WAV,SHANGHAI QUIRE TODAY ONCE TOMORROW,ʃ/2.0 æ/2.0 ŋ/2.0 h/2.0 aɪ/2.0 k/2.0 w/2.0 aɪ/2.0 ə/2.0 t/2.0 ə/2.0 d/2.0 eɪ/2.0 w/2.0 ə/1.8 n/1.6 s/1.8 t/2.0 ə/2.0 m/2.0 ʌ/2.0 ɹ/2.0 oʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540062.WAV,KANGAROO COWS TRACE,k/2.0 æ/2.0 ŋ/2.0 ɡ/2.0 ə/1.6 ɹ/1.4 uː/1.4 k/2.0 aʊ/2.0 z/1.8 t/2.0 ɹ/2.0 eɪ/1.4 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540072.WAV,PETER IS GOOD AT SKIN,p/2.0 iː/2.0 t/2.0 ə/2.0 ɪ/2.0 z/2.0 ɡ/2.0 ʊ/2.0 d/2.0 æ/2.0 t/2.0 s/2.0 k/2.0 ɪ/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540077.WAV,BILLY AT A LITTLE JAM,b/2.0 ɪ/2.0 l/2.0 i/2.0 æ/2.0 t/2.0 ə/2.0 l/2.0 ɪ/2.0 t/2.0 l/2.0 dʒ/2.0 æ/2.0 m/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540088.WAV,LOOK AT BILLY'S FOOT,l/2.0 ʊ/2.0 k/2.0 æ/2.0 t/2.0 b/2.0 ɪ/2.0 l/2.0 i/2.0 s/2.0 f/2.0 ʊ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540106.WAV,LINDA CAN SEE THE SUN BOY,l/1.2 ɪ/1.2 n/1.2 d/0.6 ə/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 s/2.0 ə/2.0 n/2.0 b/2.0 ɔɪ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540111.WAV,MARY CAN SEE THE THIEF,m/1.6 æ/1.8 ɹ/2.0 ɪ/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/1.8 ə/2.0 θ/2.0 i/1.4 f/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540117.WAV,KATE WAS WALKING TO PARK,k/2.0 ɛ/1.4 t/2.0 w/2.0 ə/2.0 z/1.8 w/2.0 ɔː/1.6 k/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 p/2.0 ɑ/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540123.WAV,SANDY WAS WALKING TO TURN PAR,s/2.0 æ/2.0 n/2.0 d/2.0 i/2.0 w/2.0 ə/2.0 z/2.0 w/2.0 ɔː/1.8 k/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 t/2.0 ɚ/2.0 n/2.0 p/2.0 ɑ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540127.WAV,PETER IS DRAWING THE PASS,p/2.0 iː/2.0 t/2.0 ə/2.0 ɪ/2.0 z/1.8 d/2.0 ɹ/2.0 ɔː/1.8 ɪ/2.0 ŋ/2.0 ð/2.0 ə/2.0 p/2.0 æ/1.8 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540130.WAV,NILA LOVES NEWS,n/2.0 iː/2.0 l/2.0 ə/2.0 l/2.0 ə/2.0 v/2.0 z/1.0 n/2.0 j/2.0 u/2.0 z/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540156.WAV,IT MUST BE HE,ɪ/2.0 t/2.0 m/2.0 ə/2.0 s/2.0 t/1.8 b/2.0 i/2.0 h/2.0 i/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0054/000540163.WAV,I AM IN THE GLASS,aɪ/2.0 ə/1.2 m/2.0 ɪ/2.0 n/2.0 ð/2.0 ə/2.0 ɡ/2.0 l/2.0 ɑ/2.0 s/2.0
